species,production_system,item,group,age_group,sex,mean_current,stdev_current,min_current,q1_current,median_current,q3_current,max_current,mean_ideal,stdev_ideal,min_ideal,q1_ideal,median_ideal,q3_ideal,max_ideal,mean_ideal_af,stdev_ideal_af,min_ideal_af,q1_ideal_af,median_ideal_af,q3_ideal_af,max_ideal_af,mean_ideal_am,stdev_ideal_am,min_ideal_am,q1_ideal_am,median_ideal_am,q3_ideal_am,max_ideal_am,mean_ideal_jf,stdev_ideal_jf,min_ideal_jf,q1_ideal_jf,median_ideal_jf,q3_ideal_jf,max_ideal_jf,mean_ideal_jm,stdev_ideal_jm,min_ideal_jm,q1_ideal_jm,median_ideal_jm,q3_ideal_jm,max_ideal_jm,mean_ideal_nf,stdev_ideal_nf,min_ideal_nf,q1_ideal_nf,median_ideal_nf,q3_ideal_nf,max_ideal_nf,mean_ideal_nm,stdev_ideal_nm,min_ideal_nm,q1_ideal_nm,median_ideal_nm,q3_ideal_nm,max_ideal_nm,mean_all_mortality_zero,stdev_all_mortality_zero,min_all_mortality_zero,q1_all_mortality_zero,median_all_mortality_zero,q3_all_mortality_zero,max_all_mortality_zero,mean_all_mortality_minus25pct,stdev_all_mortality_minus25pct,min_all_mortality_minus25pct,q1_all_mortality_minus25pct,median_all_mortality_minus25pct,q3_all_mortality_minus25pct,max_all_mortality_minus25pct,mean_all_mortality_minus50pct,stdev_all_mortality_minus50pct,min_all_mortality_minus50pct,q1_all_mortality_minus50pct,median_all_mortality_minus50pct,q3_all_mortality_minus50pct,max_all_mortality_minus50pct,mean_all_mortality_minus75pct,stdev_all_mortality_minus75pct,min_all_mortality_minus75pct,q1_all_mortality_minus75pct,median_all_mortality_minus75pct,q3_all_mortality_minus75pct,max_all_mortality_minus75pct,mean_mortality_zero_af,stdev_mortality_zero_af,min_mortality_zero_af,q1_mortality_zero_af,median_mortality_zero_af,q3_mortality_zero_af,max_mortality_zero_af,mean_mortality_zero_am,stdev_mortality_zero_am,min_mortality_zero_am,q1_mortality_zero_am,median_mortality_zero_am,q3_mortality_zero_am,max_mortality_zero_am,mean_mortality_zero_j,stdev_mortality_zero_j,min_mortality_zero_j,q1_mortality_zero_j,median_mortality_zero_j,q3_mortality_zero_j,max_mortality_zero_j,mean_mortality_zero_n,stdev_mortality_zero_n,min_mortality_zero_n,q1_mortality_zero_n,median_mortality_zero_n,q3_mortality_zero_n,max_mortality_zero_n
Goat,Pastoral,Health Cost,Neonatal Male,Neonatal,Male,5777643.92650854,10.5153316840915,5777636.4910462,5777640.20877737,5777643.92650854,5777647.64423971,5777651.36197088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9810202.2090837,34.0062277753377,9810178.16304944,9810190.18606657,9810202.2090837,9810214.23210083,9810226.25511796,5771342.72113157,3.76864639241589,5771340.05629615,5771341.38871386,5771342.72113157,5771344.05354928,5771345.38596699,5800397.34839921,115.047574251883,5800315.9974793,5800356.67293925,5800397.34839921,5800438.02385916,5800478.69931912,5802268.72082621,68.8751346750353,5802220.01875142,5802244.36978882,5802268.72082621,5802293.0718636,5802317.42290099,6570148.44279913,54.3604774432213,6570110.00413691,6570129.22346802,6570148.44279913,6570167.66213025,6570186.88146136,6567054.54849006,51.1429011280126,6567018.38499786,6567036.46674396,6567054.54849006,6567072.63023616,6567090.71198225,6726574.81441589,57.3237828974256,6726534.28038028,6726554.54739809,6726574.81441589,6726595.0814337,6726615.3484515,6005373.42902379,56.6124202381119,6005333.39799755,6005353.41351067,6005373.42902379,6005393.44453692,6005413.46005004,6227640.67434315,215.580789717737,6227488.23570485,6227564.455024,6227640.67434315,6227716.8936623,6227793.11298145,6473867.38276531,111.795872378907,6473788.33114584,6473827.85695558,6473867.38276531,6473906.90857505,6473946.43438478,5929383.69362529,114.699661302903,5929302.58871698,5929343.14117114,5929383.69362529,5929424.24607944,5929464.7985336,5730272.40315187,77.6343937084829,5730217.50734563,5730244.95524875,5730272.40315187,5730299.85105499,5730327.29895812,5779991.65005996,43.917938077077,5779960.59538813,5779976.12272405,5779991.65005996,5780007.17739588,5780022.7047318,6575819.97940095,8.75629446890434,6575813.78776575,6575816.88358335,6575819.97940095,6575823.07521854,6575826.17103614
Goat,Pastoral,Health Cost,Neonatal Combined,Neonatal,Combined,12315498.505102,,12315498.505102,12315498.505102,12315498.505102,12315498.505102,12315498.505102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20347674.3254605,302.379388894813,20347460.5109441,20347567.4182023,20347674.3254605,20347781.2327187,20347888.1399769,12270304.4779024,136.617818023827,12270207.8745168,12270256.1762096,12270304.4779024,12270352.7795951,12270401.0812879,12329509.9395684,9.21304858798036,12329503.4249592,12329506.6822638,12329509.9395684,12329513.1968729,12329516.4541775,12333348.2729597,209.531278585242,12333200.1119717,12333274.1924657,12333348.2729597,12333422.3534536,12333496.4339476,14025659.5357539,104.786104255995,14025585.440789,14025622.4882714,14025659.5357539,14025696.5832363,14025733.6307188,14018021.6797109,39.9518015308054,14017993.4295211,14018007.554616,14018021.6797109,14018035.8048058,14018049.9299006,14338720.8824335,56.1761402770087,14338681.1599038,14338701.0211686,14338720.8824335,14338740.7436984,14338760.6049632,12775159.551223,246.676011637768,12774985.1249424,12775072.3380827,12775159.551223,12775246.7643633,12775333.9775036,13257068.8737769,211.022386417471,13256919.6584164,13256994.2660966,13257068.8737769,13257143.4814571,13257218.0891373,13790107.5809804,10.9241212269348,13790099.8564602,13790103.7187203,13790107.5809804,13790111.4432405,13790115.3055006,12589222.8534576,226.35468887589,12589062.7965221,12589142.8249899,12589222.8534576,12589302.8819253,12589382.910393,12182854.6736204,53.3911567210077,12182816.9203715,12182835.796996,12182854.6736204,12182873.5502449,12182892.4268694,12286790.9422365,99.4618321710458,12286720.6121005,12286755.7771685,12286790.9422365,12286826.1073045,12286861.2723725,14036865.3107068,150.890307401534,14036758.6151472,14036811.962927,14036865.3107068,14036918.6584865,14036972.0062663
Goat,Pastoral,Health Cost,Neonatal Combined,Neonatal,Combined,12285184.0979518,132.313871938832,12285090.5379157,12285137.3179338,12285184.0979518,12285230.8779699,12285277.6579879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20347674.3254605,302.379388894813,20347460.5109441,20347567.4182023,20347674.3254605,20347781.2327187,20347888.1399769,12270304.4779024,136.617818023827,12270207.8745168,12270256.1762096,12270304.4779024,12270352.7795951,12270401.0812879,12329509.9395684,9.21304858798036,12329503.4249592,12329506.6822638,12329509.9395684,12329513.1968729,12329516.4541775,12333348.2729597,209.531278585242,12333200.1119717,12333274.1924657,12333348.2729597,12333422.3534536,12333496.4339476,14025659.5357539,104.786104255995,14025585.440789,14025622.4882714,14025659.5357539,14025696.5832363,14025733.6307188,14018021.6797109,39.9518015308054,14017993.4295211,14018007.554616,14018021.6797109,14018035.8048058,14018049.9299006,14338720.8824335,56.1761402770087,14338681.1599038,14338701.0211686,14338720.8824335,14338740.7436984,14338760.6049632,12775159.551223,246.676011637768,12774985.1249424,12775072.3380827,12775159.551223,12775246.7643633,12775333.9775036,13257068.8737769,211.022386417471,13256919.6584164,13256994.2660966,13257068.8737769,13257143.4814571,13257218.0891373,13790107.5809804,10.9241212269348,13790099.8564602,13790103.7187203,13790107.5809804,13790111.4432405,13790115.3055006,12589222.8534576,226.35468887589,12589062.7965221,12589142.8249899,12589222.8534576,12589302.8819253,12589382.910393,12182854.6736204,53.3911567210077,12182816.9203715,12182835.796996,12182854.6736204,12182873.5502449,12182892.4268694,12286790.9422365,99.4618321710458,12286720.6121005,12286755.7771685,12286790.9422365,12286826.1073045,12286861.2723725,14036865.3107068,150.890307401534,14036758.6151472,14036811.962927,14036865.3107068,14036918.6584865,14036972.0062663
Goat,Pastoral,Health Cost,Juvenile Female,Juvenile,Female,5825122.72674945,,5825122.72674945,5825122.72674945,5825122.72674945,5825122.72674945,5825122.72674945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7577847.43504651,3.87274385436972,7577844.69660307,7577846.06582479,7577847.43504651,7577848.80426824,7577850.17348996,5816679.81695493,83.754506867551,5816620.59357517,5816650.20526505,5816679.81695493,5816709.42864481,5816739.0403347,6338657.1136312,11.1080154264927,6338649.25907817,6338653.18635469,6338657.1136312,6338661.04090772,6338664.96818424,6341879.18892484,60.6762399813412,6341836.2843441,6341857.73663447,6341879.18892484,6341900.64121522,6341922.09350559,6240508.34074734,20.8926811083832,6240493.56739085,6240500.9540691,6240508.34074734,6240515.72742559,6240523.11410383,6233850.94224181,95.7888552643617,6233783.20929269,6233817.07576725,6233850.94224181,6233884.80871637,6233918.67519093,6827861.46457449,98.1657251753337,6827792.05092454,6827826.75774952,6827861.46457449,6827896.17139947,6827930.87822444,6057534.11964948,74.8327406576957,6057481.20491111,6057507.6622803,6057534.11964948,6057560.57701867,6057587.03438786,6296488.85589956,135.174360024385,6296393.27319295,6296441.06454626,6296488.85589956,6296536.64725287,6296584.43860618,6557819.2173768,87.6100343019694,6557757.26772745,6557788.24255212,6557819.2173768,6557850.19220148,6557881.16702616,5874617.04444026,22.8613168909743,5874600.87904806,5874608.96174416,5874617.04444026,5874625.12713636,5874633.20983246,5791588.31445287,2.62316758000627,5791586.45959329,5791587.38702308,5791588.31445287,5791589.24188267,5791590.16931246,6329046.85752033,184.511460509282,6328916.3882154,6328981.62286787,6329046.85752033,6329112.0921728,6329177.32682527,6242910.02238276,84.4028451770164,6242850.34055858,6242880.18147067,6242910.02238276,6242939.86329485,6242969.70420693
Goat,Pastoral,Health Cost,Juvenile Female,Juvenile,Female,5822774.65769392,139.590245304649,5822675.95248488,5822725.3050894,5822774.65769392,5822824.01029845,5822873.36290297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7577847.43504651,3.87274385436972,7577844.69660307,7577846.06582479,7577847.43504651,7577848.80426824,7577850.17348996,5816679.81695493,83.754506867551,5816620.59357517,5816650.20526505,5816679.81695493,5816709.42864481,5816739.0403347,6338657.1136312,11.1080154264927,6338649.25907817,6338653.18635469,6338657.1136312,6338661.04090772,6338664.96818424,6341879.18892484,60.6762399813412,6341836.2843441,6341857.73663447,6341879.18892484,6341900.64121522,6341922.09350559,6240508.34074734,20.8926811083832,6240493.56739085,6240500.9540691,6240508.34074734,6240515.72742559,6240523.11410383,6233850.94224181,95.7888552643617,6233783.20929269,6233817.07576725,6233850.94224181,6233884.80871637,6233918.67519093,6827861.46457449,98.1657251753337,6827792.05092454,6827826.75774952,6827861.46457449,6827896.17139947,6827930.87822444,6057534.11964948,74.8327406576957,6057481.20491111,6057507.6622803,6057534.11964948,6057560.57701867,6057587.03438786,6296488.85589956,135.174360024385,6296393.27319295,6296441.06454626,6296488.85589956,6296536.64725287,6296584.43860618,6557819.2173768,87.6100343019694,6557757.26772745,6557788.24255212,6557819.2173768,6557850.19220148,6557881.16702616,5874617.04444026,22.8613168909743,5874600.87904806,5874608.96174416,5874617.04444026,5874625.12713636,5874633.20983246,5791588.31445287,2.62316758000627,5791586.45959329,5791587.38702308,5791588.31445287,5791589.24188267,5791590.16931246,6329046.85752033,184.511460509282,6328916.3882154,6328981.62286787,6329046.85752033,6329112.0921728,6329177.32682527,6242910.02238276,84.4028451770164,6242850.34055858,6242880.18147067,6242910.02238276,6242939.86329485,6242969.70420693
Goat,Pastoral,Health Cost,Juvenile Male,Juvenile,Male,3856555.10448826,,3856555.10448826,3856555.10448826,3856555.10448826,3856555.10448826,3856555.10448826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5463701.7976658,179.013959499278,5463575.21568111,5463638.50667345,5463701.7976658,5463765.08865814,5463828.37965048,3849413.58887419,106.785154379644,3849338.0803674,3849375.8346208,3849413.58887419,3849451.34312759,3849489.09738099,4147465.30319854,9.668946795113,4147458.46622069,4147461.88470961,4147465.30319854,4147468.72168746,4147472.14017638,4149680.43550583,188.749604675245,4149546.96938042,4149613.70244313,4149680.43550583,4149747.16856854,4149813.90163125,4162066.57137983,23.2437046433007,4162050.13559866,4162058.35348924,4162066.57137983,4162074.78927042,4162083.007161,4158504.52979797,6.96905684183026,4158499.60193062,4158502.0658643,4158504.52979797,4158506.99373165,4158509.45766532,4515218.62709305,45.9482614655811,4515186.13676579,4515202.38192942,4515218.62709305,4515234.87225669,4515251.11742032,4009304.70631984,4.72518249967795,4009301.36511125,4009303.03571554,4009304.70631984,4009306.37692413,4009308.04752842,4166042.0051492,92.8211858675107,4165976.37065923,4166009.18790422,4166042.0051492,4166074.82239418,4166107.63963916,4338030.1114364,30.791982277493,4338008.33821693,4338019.22482666,4338030.1114364,4338040.99804614,4338051.88465587,3901311.13657863,34.7302486663508,3901286.57858428,3901298.85758146,3901311.13657863,3901323.4155758,3901335.69457297,3830800.03070922,17.4311947029372,3830787.70499324,3830793.86785123,3830800.03070922,3830806.19356721,3830812.3564252,4139455.14932473,102.253644937645,4139382.845079,4139418.99720186,4139455.14932473,4139491.3014476,4139527.45357047,4164412.15811847,19.8929304270699,4164398.09169246,4164405.12490547,4164412.15811847,4164419.19133147,4164426.22454447
Goat,Pastoral,Health Cost,Juvenile Male,Juvenile,Male,3853018.26441141,101.42547271409,3852946.54577187,3852982.40509164,3853018.26441141,3853054.12373118,3853089.98305095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5463701.7976658,179.013959499278,5463575.21568111,5463638.50667345,5463701.7976658,5463765.08865814,5463828.37965048,3849413.58887419,106.785154379644,3849338.0803674,3849375.8346208,3849413.58887419,3849451.34312759,3849489.09738099,4147465.30319854,9.668946795113,4147458.46622069,4147461.88470961,4147465.30319854,4147468.72168746,4147472.14017638,4149680.43550583,188.749604675245,4149546.96938042,4149613.70244313,4149680.43550583,4149747.16856854,4149813.90163125,4162066.57137983,23.2437046433007,4162050.13559866,4162058.35348924,4162066.57137983,4162074.78927042,4162083.007161,4158504.52979797,6.96905684183026,4158499.60193062,4158502.0658643,4158504.52979797,4158506.99373165,4158509.45766532,4515218.62709305,45.9482614655811,4515186.13676579,4515202.38192942,4515218.62709305,4515234.87225669,4515251.11742032,4009304.70631984,4.72518249967795,4009301.36511125,4009303.03571554,4009304.70631984,4009306.37692413,4009308.04752842,4166042.0051492,92.8211858675107,4165976.37065923,4166009.18790422,4166042.0051492,4166074.82239418,4166107.63963916,4338030.1114364,30.791982277493,4338008.33821693,4338019.22482666,4338030.1114364,4338040.99804614,4338051.88465587,3901311.13657863,34.7302486663508,3901286.57858428,3901298.85758146,3901311.13657863,3901323.4155758,3901335.69457297,3830800.03070922,17.4311947029372,3830787.70499324,3830793.86785123,3830800.03070922,3830806.19356721,3830812.3564252,4139455.14932473,102.253644937645,4139382.845079,4139418.99720186,4139455.14932473,4139491.3014476,4139527.45357047,4164412.15811847,19.8929304270699,4164398.09169246,4164405.12490547,4164412.15811847,4164419.19133147,4164426.22454447
Goat,Pastoral,Health Cost,Juvenile Combined,Juvenile,Combined,9681677.83123771,,9681677.83123771,9681677.83123771,9681677.83123771,9681677.83123771,9681677.83123771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13041549.2327123,182.886703352331,13041419.9122842,13041484.5724982,13041549.2327123,13041613.8929264,13041678.5531404,9666093.40582913,190.539661246866,9665958.67394258,9666026.03988585,9666093.40582913,9666160.7717724,9666228.13771568,10486122.4168297,1.43906863105043,10486121.3992546,10486121.9080421,10486122.4168297,10486122.9256173,10486123.4344049,10491559.6244307,249.425844656257,10491383.2537245,10491471.4390776,10491559.6244307,10491647.8097838,10491735.9951368,10402574.9121272,2.3510235352468,10402573.2497025,10402574.0809148,10402574.9121272,10402575.7433395,10402576.5745519,10392355.4720398,88.8197984222022,10392292.666958,10392324.0694989,10392355.4720398,10392386.8745807,10392418.2771215,11343080.0916675,52.2174637090941,11343043.1683449,11343061.6300062,11343080.0916675,11343098.5533289,11343117.0149902,10066838.8259693,70.1075581586763,10066789.2524395,10066814.0392044,10066838.8259693,10066863.6127342,10066888.3994991,10462530.8610488,42.3531741575329,10462500.9128321,10462515.8869404,10462530.8610488,10462545.8351571,10462560.8092654,10895849.3288132,118.402016578804,10895765.6059444,10895807.4673788,10895849.3288132,10895891.1902476,10895933.051682,9775928.18101889,11.8689317753765,9775919.78841675,9775923.98471782,9775928.18101889,9775932.37731997,9775936.57362104,9622388.3451621,20.0543622829434,9622374.16458653,9622381.25487432,9622388.3451621,9622395.43544988,9622402.52573766,10468502.0068451,286.765105446268,10468299.2332944,10468400.6200697,10468502.0068451,10468603.3936204,10468704.7803957,10407322.1805012,64.5099147496173,10407276.5651031,10407299.3728021,10407322.1805012,10407344.9882003,10407367.7958994
Goat,Pastoral,Health Cost,Juvenile Combined,Juvenile,Combined,9675792.92210533,38.1647725895712,9675765.93553583,9675779.42882058,9675792.92210533,9675806.41539008,9675819.90867483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13041549.2327123,182.886703352331,13041419.9122842,13041484.5724982,13041549.2327123,13041613.8929264,13041678.5531404,9666093.40582913,190.539661246866,9665958.67394258,9666026.03988585,9666093.40582913,9666160.7717724,9666228.13771568,10486122.4168297,1.43906863105043,10486121.3992546,10486121.9080421,10486122.4168297,10486122.9256173,10486123.4344049,10491559.6244307,249.425844656257,10491383.2537245,10491471.4390776,10491559.6244307,10491647.8097838,10491735.9951368,10402574.9121272,2.3510235352468,10402573.2497025,10402574.0809148,10402574.9121272,10402575.7433395,10402576.5745519,10392355.4720398,88.8197984222022,10392292.666958,10392324.0694989,10392355.4720398,10392386.8745807,10392418.2771215,11343080.0916675,52.2174637090941,11343043.1683449,11343061.6300062,11343080.0916675,11343098.5533289,11343117.0149902,10066838.8259693,70.1075581586763,10066789.2524395,10066814.0392044,10066838.8259693,10066863.6127342,10066888.3994991,10462530.8610488,42.3531741575329,10462500.9128321,10462515.8869404,10462530.8610488,10462545.8351571,10462560.8092654,10895849.3288132,118.402016578804,10895765.6059444,10895807.4673788,10895849.3288132,10895891.1902476,10895933.051682,9775928.18101889,11.8689317753765,9775919.78841675,9775923.98471782,9775928.18101889,9775932.37731997,9775936.57362104,9622388.3451621,20.0543622829434,9622374.16458653,9622381.25487432,9622388.3451621,9622395.43544988,9622402.52573766,10468502.0068451,286.765105446268,10468299.2332944,10468400.6200697,10468502.0068451,10468603.3936204,10468704.7803957,10407322.1805012,64.5099147496173,10407276.5651031,10407299.3728021,10407322.1805012,10407344.9882003,10407367.7958994
Goat,Pastoral,Health Cost,Adult Female,Adult,Female,38931448.2261726,,38931448.2261726,38931448.2261726,38931448.2261726,38931448.2261726,38931448.2261726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41559505.6452213,69.2804167380477,41559456.6565688,41559481.1508951,41559505.6452213,41559530.1395476,41559554.6338738,38947259.6408024,280.835493154093,38947061.0601208,38947160.3504616,38947259.6408024,38947358.9311432,38947458.221484,39310929.4689578,303.72989613906,39310714.6994886,39310822.0842232,39310929.4689578,39311036.8536924,39311144.238427,39298094.0607086,128.802377615376,39298002.9836739,39298048.5221912,39298094.0607086,39298139.5992259,39298185.1377432,39160963.9946106,46.4785376443347,39160931.1293215,39160947.561966,39160963.9946106,39160980.4272552,39160996.8598998,39092643.0078043,41.0514207821116,39092613.9800663,39092628.4939353,39092643.0078043,39092657.5216733,39092672.0355423,41290836.4475146,236.228854744561,41290669.4084895,41290752.9280021,41290836.4475146,41290919.9670272,41291003.4865397,39520006.4905259,284.850012063818,39519805.0711508,39519905.7808383,39520006.4905259,39520107.2002135,39520207.9099011,40056666.2085651,71.1383611987235,40056615.9061475,40056641.0573563,40056666.2085651,40056691.3597739,40056716.5109827,40678703.1820653,145.098509728752,40678600.5819251,40678651.8819952,40678703.1820653,40678754.4821354,40678805.7822054,40727153.0983245,41.7019437069565,40727123.6105973,40727138.3544609,40727153.0983245,40727167.8421881,40727182.5860517,38879435.8850586,74.9102521655147,38879382.9155113,38879409.400285,38879435.8850586,38879462.3698323,38879488.8546059,39283308.3790583,46.3434525167546,39283275.6092888,39283291.9941736,39283308.3790583,39283324.7639431,39283341.1488279,39145528.4744432,505.647359574722,39145170.9277663,39145349.7011047,39145528.4744432,39145707.2477816,39145886.02112
Goat,Pastoral,Health Cost,Adult Female,Adult,Female,38978330.4519987,68.4033633269531,38978282.0835167,38978306.2677577,38978330.4519987,38978354.6362398,38978378.8204808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41559505.6452213,69.2804167380477,41559456.6565688,41559481.1508951,41559505.6452213,41559530.1395476,41559554.6338738,38947259.6408024,280.835493154093,38947061.0601208,38947160.3504616,38947259.6408024,38947358.9311432,38947458.221484,39310929.4689578,303.72989613906,39310714.6994886,39310822.0842232,39310929.4689578,39311036.8536924,39311144.238427,39298094.0607086,128.802377615376,39298002.9836739,39298048.5221912,39298094.0607086,39298139.5992259,39298185.1377432,39160963.9946106,46.4785376443347,39160931.1293215,39160947.561966,39160963.9946106,39160980.4272552,39160996.8598998,39092643.0078043,41.0514207821116,39092613.9800663,39092628.4939353,39092643.0078043,39092657.5216733,39092672.0355423,41290836.4475146,236.228854744561,41290669.4084895,41290752.9280021,41290836.4475146,41290919.9670272,41291003.4865397,39520006.4905259,284.850012063818,39519805.0711508,39519905.7808383,39520006.4905259,39520107.2002135,39520207.9099011,40056666.2085651,71.1383611987235,40056615.9061475,40056641.0573563,40056666.2085651,40056691.3597739,40056716.5109827,40678703.1820653,145.098509728752,40678600.5819251,40678651.8819952,40678703.1820653,40678754.4821354,40678805.7822054,40727153.0983245,41.7019437069565,40727123.6105973,40727138.3544609,40727153.0983245,40727167.8421881,40727182.5860517,38879435.8850586,74.9102521655147,38879382.9155113,38879409.400285,38879435.8850586,38879462.3698323,38879488.8546059,39283308.3790583,46.3434525167546,39283275.6092888,39283291.9941736,39283308.3790583,39283324.7639431,39283341.1488279,39145528.4744432,505.647359574722,39145170.9277663,39145349.7011047,39145528.4744432,39145707.2477816,39145886.02112
Goat,Pastoral,Health Cost,Adult Male,Adult,Male,11472327.5098266,,11472327.5098266,11472327.5098266,11472327.5098266,11472327.5098266,11472327.5098266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12209608.0679993,44.0284355623433,12209576.9351939,12209592.5015966,12209608.0679993,12209623.6344019,12209639.2008046,11939781.5784548,70.5718716864519,11939731.6766058,11939756.6275303,11939781.5784548,11939806.5293793,11939831.4803038,11646066.0526576,124.982593688408,11645977.6766181,11646021.8646378,11646066.0526576,11646110.2406774,11646154.4286971,11655175.0678861,27.7101513933447,11655155.4738501,11655165.2708681,11655175.0678861,11655184.864904,11655194.661922,11612948.2004339,105.771459491868,11612873.4087176,11612910.8045757,11612948.2004339,11612985.596292,11613022.9921501,11599959.692126,116.928135912655,11599877.0114481,11599918.351787,11599959.692126,11600001.0324649,11600042.3728038,12276667.8955572,35.7563622926161,12276642.611991,12276655.2537741,12276667.8955572,12276680.5373403,12276693.1791235,11668044.0329262,189.764975805748,11667909.848825,11667976.9408756,11668044.0329262,11668111.1249768,11668178.2170274,11859937.5366469,132.925679042589,11859843.5439979,11859890.5403224,11859937.5366469,11859984.5329715,11860031.529296,12067824.9619467,84.0018521531399,12067765.5636674,12067795.262807,12067824.9619467,12067854.6610863,12067884.360226,11501224.2537282,44.1770886705676,11501193.0158093,11501208.6347688,11501224.2537282,11501239.8726877,11501255.4916472,11916965.4136157,5.21297304499122,11916961.7274872,11916963.5705515,11916965.4136157,11916967.25668,11916969.0997443,11644933.4793028,104.893576123716,11644859.3083439,11644896.3938234,11644933.4793028,11644970.5647823,11645007.6502618,11608923.7010992,40.7170995582566,11608894.909762,11608909.3054306,11608923.7010992,11608938.0967678,11608952.4924364
Goat,Pastoral,Health Cost,Adult Male,Adult,Male,11488152.5563819,62.5465292144331,11488108.329307,11488130.4428444,11488152.5563819,11488174.6699194,11488196.7834569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12209608.0679993,44.0284355623433,12209576.9351939,12209592.5015966,12209608.0679993,12209623.6344019,12209639.2008046,11939781.5784548,70.5718716864519,11939731.6766058,11939756.6275303,11939781.5784548,11939806.5293793,11939831.4803038,11646066.0526576,124.982593688408,11645977.6766181,11646021.8646378,11646066.0526576,11646110.2406774,11646154.4286971,11655175.0678861,27.7101513933447,11655155.4738501,11655165.2708681,11655175.0678861,11655184.864904,11655194.661922,11612948.2004339,105.771459491868,11612873.4087176,11612910.8045757,11612948.2004339,11612985.596292,11613022.9921501,11599959.692126,116.928135912655,11599877.0114481,11599918.351787,11599959.692126,11600001.0324649,11600042.3728038,12276667.8955572,35.7563622926161,12276642.611991,12276655.2537741,12276667.8955572,12276680.5373403,12276693.1791235,11668044.0329262,189.764975805748,11667909.848825,11667976.9408756,11668044.0329262,11668111.1249768,11668178.2170274,11859937.5366469,132.925679042589,11859843.5439979,11859890.5403224,11859937.5366469,11859984.5329715,11860031.529296,12067824.9619467,84.0018521531399,12067765.5636674,12067795.262807,12067824.9619467,12067854.6610863,12067884.360226,11501224.2537282,44.1770886705676,11501193.0158093,11501208.6347688,11501224.2537282,11501239.8726877,11501255.4916472,11916965.4136157,5.21297304499122,11916961.7274872,11916963.5705515,11916965.4136157,11916967.25668,11916969.0997443,11644933.4793028,104.893576123716,11644859.3083439,11644896.3938234,11644933.4793028,11644970.5647823,11645007.6502618,11608923.7010992,40.7170995582566,11608894.909762,11608909.3054306,11608923.7010992,11608938.0967678,11608952.4924364
Goat,Pastoral,Capital Cost,Overall,Overall,Combined,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Pastoral,Capital Cost,Overall,Overall,Combined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
