species,production_system,item,group,age_group,sex,mean_current,mean_ideal,mean_ideal_af,mean_ideal_am,mean_ideal_jf,mean_ideal_jm,mean_ideal_nf,mean_ideal_nm,mean_all_mortality_zero,mean_mortality_zero_af,mean_mortality_zero_am,mean_mortality_zero_j,mean_mortality_zero_n,stdev_current,stdev_ideal,stdev_ideal_af,stdev_ideal_am,stdev_ideal_jf,stdev_ideal_jm,stdev_ideal_nf,stdev_ideal_nm,stdev_all_mortality_zero,stdev_mortality_zero_af,stdev_mortality_zero_am,stdev_mortality_zero_j,stdev_mortality_zero_n,sqrd_stdev_current,sqrd_stdev_ideal,sqrd_stdev_ideal_af,sqrd_stdev_ideal_am,sqrd_stdev_ideal_jf,sqrd_stdev_ideal_jm,sqrd_stdev_ideal_nf,sqrd_stdev_ideal_nm,sqrd_stdev_all_mortality_zero,sqrd_stdev_mortality_zero_af,sqrd_stdev_mortality_zero_am,sqrd_stdev_mortality_zero_j,sqrd_stdev_mortality_zero_n
Goat,Pastoral,Num Offtake,Adult Male,Adult,Male,4149790.62666659,4602698.61333327,4602324.31999993,4385809.48666659,4385755.95333325,4385554.65333325,4385683.64666659,4385769.51999992,4385500.89999992,4152414.93333326,4292152.55333326,4198264.54666659,4187271.65999992,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Cml Pop Growth,Neonatal Female,Neonatal,Female,-464414.846697263,2854780.51042903,2850056.31840248,234894.034680756,234255.315467116,231936.596129132,233419.815619758,234431.849491623,231213.097707515,-335656.549934543,-468895.033877878,-451007.719148906,65015.3928878233,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Cml Pop Growth,Neonatal Male,Neonatal,Male,430699.011338825,3704842.67709575,3700118.48506919,1084956.20134737,1084317.31546707,1081998.76279575,1083481.98228638,1084493.84949157,1081275.4310408,559400.538049293,426846.335067523,445207.761086379,915077.559554442,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Cml Pop Growth,Juvenile Female,Juvenile,Female,-412963.710833373,1960280.55916687,1957347.71250021,291136.003333288,290730.099999954,289210.773333287,290178.799166619,290831.237499953,288765.530833286,-357062.875000047,-416346.015833373,-142119.830000021,-77296.2116667316,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Cml Pop Growth,Juvenile Male,Juvenile,Male,85451.0658332582,2063192.69916685,2060590.23916685,583892.01166657,583533.242499903,582187.95666657,583044.64666657,583622.302499903,581791.837499904,136681.706666588,83123.3641665922,244822.444999931,342488.882499899,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Cml Pop Growth,Adult Female,Adult,Female,-432485.782228535,2699985.37046301,2697843.88944449,1466206.84379628,1465901.94259258,1464763.8736111,1465491.31620368,1465980.16287035,1464448.88611109,842261.013981497,-418165.55646335,-88243.0493893586,-158683.611254983,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Cml Pop Growth,Adult Male,Adult,Male,-1509597.09737302,117109.220000023,115400.84666669,-865872.486666575,-866115.453333242,-867020.653333243,-866442.313333241,-866053.019999906,-867273.399999908,-1488753.76554252,-1229053.71999989,-1361661.15407319,-1341135.06465782,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Total Number Increase,Neonatal Female,Neonatal,Female,-464414.846697263,2854780.51042903,2850056.31840248,234894.034680756,234255.315467116,231936.596129132,233419.815619758,234431.849491623,231213.097707515,-335656.549934543,-468895.033877878,-451007.719148906,65015.3928878233,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Total Number Increase,Neonatal Male,Neonatal,Male,430699.011338825,3704842.67709575,3700118.48506919,1084956.20134737,1084317.31546707,1081998.76279575,1083481.98228638,1084493.84949157,1081275.4310408,559400.538049293,426846.335067523,445207.761086379,915077.559554442,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Total Number Increase,Juvenile Female,Juvenile,Female,-105975.9366667,2397246.66666689,2394166.83333356,643389.333333299,642962.499999964,641364.999999964,642382.999999963,643068.999999964,640898.166666629,-48256.0000000399,-109573.543333366,188286.999999988,248133.80666661,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Total Number Increase,Juvenile Male,Juvenile,Male,1051016.94333325,3549932.16666684,3546673.66666684,1692672.16666657,1692219.99999991,1690526.16666657,1691605.66666657,1692332.9999999,1690033.49999991,1110455.48666659,1047999.49666659,1274157.49999993,1373680.8099999,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Total Number Increase,Adult Female,Adult,Female,1596328.81943816,4868836.54629643,4866630.44444457,3597588.37962968,3597274.25925931,3596101.36111116,3596851.12037042,3597354.78703709,3595777.11111116,2949670.39814822,1611646.04770334,1956543.60144401,1879217.65457838,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Total Number Increase,Adult Male,Adult,Male,2640193.52929357,4719807.83333329,4717725.16666662,3519937.00000001,3519640.50000001,3518534.00000001,3519241.33333335,3519716.50000001,3518227.50000001,2663661.16779074,3063098.83333337,2836603.3925934,2846136.5953421,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Total Mortality,Neonatal Female,Neonatal,Female,1170552.29552384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182842.31220588,1189274.21193431,1202363.19234553,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Total Mortality,Neonatal Male,Neonatal,Male,1008109.93748771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020937.55755534,1024344.34298887,1035728.87877687,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Total Mortality,Juvenile Female,Juvenile,Female,661204.436666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665122.500000003,660740.710000003,0.0,700926.193333336,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Total Mortality,Juvenile Male,Juvenile,Male,429140.390000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432788.346666668,428833.836666668,0.0,458307.523333335,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Total Mortality,Adult Female,Adult,Female,1392530.43982113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373048.73933372,1378957.50040786,1385602.05838459,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Total Mortality,Adult Male,Adult,Male,425094.970706459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427684.165542625,0.0,431126.94073996,427488.571324589,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Population Liveweight (kg),Neonatal Female,Neonatal,Female,21679089.4035614,70954698.0107833,50707003.1049856,27864564.1158862,27816236.5455706,27803130.7120455,38811014.3673272,27821480.4949575,27761996.1594788,22852198.3282567,21669239.4112778,21788085.5937814,26288614.2084988,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Population Liveweight (kg),Neonatal Male,Neonatal,Male,21180729.2974197,74579690.0690319,49990487.9936358,26950615.1339651,26932309.7110354,26897732.8823543,26896085.7217805,40038300.4813067,26802755.0173615,22303426.570574,21142885.0243145,21251586.5707279,25411748.7409914,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Population Liveweight (kg),Juvenile Female,Juvenile,Female,28149460.0686508,75858343.244844,58903197.6771535,37201798.5681245,47847415.6692582,37165014.4842612,37073710.2616033,37226927.6270593,37125812.2592718,28780787.7988389,28033525.0404794,31537150.173233,32405101.7960482,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Population Liveweight (kg),Juvenile Male,Juvenile,Male,21102117.2592972,62003832.8210319,46922483.0615401,27577913.1319007,27650015.3715626,36496388.595233,27576711.6548944,27564077.5181999,27575584.1645122,21787942.0933899,21100652.9373615,23251661.5363828,24484582.8006617,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Population Liveweight (kg),Adult Female,Adult,Female,384205257.367023,485454434.963385,485140929.157343,431913231.514248,431925507.222125,431918730.644394,431860745.742235,431939417.572231,431888348.341882,416244181.20066,384664873.390211,392925446.71589,391134671.684792,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Population Liveweight (kg),Adult Male,Adult,Male,101574780.099864,167895277.29283,142359444.308982,139267309.473323,117699713.355064,117682834.815229,117695533.265618,117712659.020375,117671102.181021,102082384.397365,108597627.046309,105280506.477783,105789260.706096,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Offtake Liveweight (kg),Juvenile Female,Juvenile,Female,4019234.69684466,7326182.93249839,5690255.71676226,4590329.65285738,5902603.09938419,4586931.67574254,4574253.0351667,4594834.61934388,4581842.38083538,4030291.83233081,4005426.06114916,4303574.40143803,4240406.99400002,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Offtake Liveweight (kg),Juvenile Male,Juvenile,Male,12585896.5971888,25621383.9454657,19396796.5407463,14441916.8289275,14475704.1846063,19117860.3825642,14443760.2084411,14437446.8523258,14446472.59669,12706385.4741863,12597340.0750082,13453110.0067912,13459794.6423231,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Offtake Liveweight (kg),Adult Female,Adult,Female,50915694.8388348,57086545.3097505,57068372.0667253,53497063.6699282,53499162.6984843,53500655.9364517,53491956.0621857,53500811.8874344,53498374.961586,52894061.1942764,50954032.8883236,51327319.5011619,51151392.7779084,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Offtake Liveweight (kg),Adult Male,Adult,Male,104181491.948118,136224367.294411,115533323.816526,130224623.583875,110077118.19295,110076121.203431,110079044.184301,110088223.16427,110071835.069219,104230220.962089,107735273.075132,105389472.439004,105106899.370598,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Manure,Neonatal Female,Neonatal,Female,93344535.598692,172960103.784182,172761578.296686,109777891.260082,110050756.04397,109652683.982259,109756702.24727,109973186.245958,109834060.705238,95871060.2910886,93829681.6066206,93697009.3750602,107284592.124067,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Manure,Neonatal Male,Neonatal,Male,82870038.6061772,160194914.514077,159996689.933895,97025515.0936937,97273892.153482,96912542.1739073,97007645.4937922,97208265.3322645,97070160.4777915,85339246.076565,83314561.207241,83233818.5251687,94556785.7505419,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Manure,Juvenile Female,Juvenile,Female,167497057.162808,253714400.97704,253579978.488615,196759837.748869,196883157.668252,196613663.810619,196898969.945384,196923417.349546,196954079.644976,168922927.802906,167299923.629932,182279548.931725,179805510.817946,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Manure,Juvenile Male,Juvenile,Male,110832102.86027,182254038.663564,182134678.45748,130170296.501427,130244743.562977,130051512.078477,130251786.991366,130273639.593197,130275111.012655,112131034.467667,110701381.681205,119197984.303163,119924944.409002,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Manure,Adult Female,Adult,Female,1681649166.51285,1826140901.79898,1826149600.89679,1783932964.49674,1783735312.79587,1783967538.8961,1784023036.86574,1783800366.92358,1783769855.72673,1758393611.7428,1682564316.86167,1698013032.66269,1691631321.13041,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Manure,Adult Male,Adult,Male,495724193.300135,565939455.983342,565903238.707364,530479266.602337,530415063.739106,530464410.421303,530493667.462862,530437068.43778,530401158.088271,496227995.499655,515709827.957096,503004865.571245,501831910.468565,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Hides,Juvenile Female,Juvenile,Female,637589.992500008,436966.107500017,436819.12083335,352253.33000001,352232.40000001,352154.226666677,352204.200833344,352237.76250001,352132.635833344,641368.125000008,637142.827500008,330406.830000009,675893.11500001,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Hides,Juvenile Male,Juvenile,Male,1180136.0725,1486739.4675,1486083.4275,1108780.155,1108686.7575,1108338.21,1108561.02,1108710.6975,1108241.6625,1190167.95333333,1179293.05083333,1029335.055,1260345.68916667,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Hides,Adult Female,Adult,Female,2725079.82157726,2168851.17583342,2168786.55500008,2131381.5358334,2131372.31666673,2131337.48750007,2131359.80416673,2131374.62416673,2131328.22500007,2107409.38416672,2716335.97383355,2734265.4010373,2730702.29502566,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Hides,Adult Male,Adult,Male,4362338.11201982,4602698.61333327,4602324.31999993,4385809.48666659,4385755.95333325,4385554.65333325,4385683.64666659,4385769.51999992,4385500.89999992,4366257.01610457,4292152.55333326,4413828.01703657,4401015.94566222,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Cml Dry Matter,Neonatal Female,Neonatal,Female,213819725.910049,550660385.618992,393555180.337214,251310864.432088,250902018.314602,250831830.694315,350094120.589451,250946002.798116,250443940.200634,218805108.180707,213822157.923,213627651.619813,244974588.152437,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Cml Dry Matter,Neonatal Male,Neonatal,Male,190276703.23575,546155332.179549,366188972.872438,222368085.448751,222214528.525503,222015912.628378,221982133.498364,330404462.325682,221182940.948974,194790927.821521,189989508.154486,189762364.941126,216433313.22612,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Cml Dry Matter,Juvenile Female,Juvenile,Female,285131664.471894,553199771.764324,429585505.155649,333406102.080842,428855429.086874,333190020.899497,332418841.15188,333673489.183293,332914242.39621,286390417.233337,284114069.642789,308369754.518091,304491003.932383,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Cml Dry Matter,Juvenile Male,Juvenile,Male,187802825.464098,408463196.394041,309139971.557422,220479504.796007,220999209.555077,291839007.228918,220489496.701696,220403738.683743,220533856.933667,190094933.822791,187960499.801629,202432361.20705,203438699.541977,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Cml Dry Matter,Adult Female,Adult,Female,3657443116.96313,4165794249.90041,4163647410.93614,3880463225.22589,3880632134.215,3880729908.44866,3880105431.1671,3880740159.1756,3880516634.00907,3824871021.70305,3660483854.08498,3693813864.10147,3679779800.43601,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Cml Dry Matter,Adult Male,Adult,Male,1078550803.5533,1451668502.20656,1231109416.54381,1365311674.18675,1153864888.91791,1153841452.63238,1153878996.44987,1153976424.97897,1153783409.54343,1079484750.17561,1121848078.00871,1094298108.3285,1091697309.3849,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Value of Offtake,Neonatal Female,Neonatal,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Value of Offtake,Neonatal Male,Neonatal,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Value of Offtake,Juvenile Female,Juvenile,Female,564377801.636532,1048707107.54164,802375905.132072,646811148.099694,647026541.506963,646554818.339386,646887136.432569,842832592.307192,646598411.199499,567164282.447874,563162984.767741,608059694.768291,597865727.744606,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Value of Offtake,Juvenile Male,Juvenile,Male,2358400731.5173,4862334693.04782,4864989361.06389,2701852935.55743,2701094022.42594,2701755885.36892,2703274687.2978,2704602760.99213,2699064473.99794,2376597999.59893,2352009040.62633,2510764785.53113,2515712950.32314,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Value of Offtake,Adult Female,Adult,Female,6502867718.10744,7615131743.38872,6951094041.01636,6827057194.02754,7485657703.81048,6832573463.59843,6839515912.08813,6824367367.80735,6827705382.13386,6750858570.78305,6507420356.31045,6551299775.4137,6532071760.6732,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Value of Offtake,Adult Male,Adult,Male,24597238255.8365,31494590537.2582,27261926720.1636,30021964622.4266,25922316653.1029,25957011125.4804,25991576960.0714,26010790946.3521,25956745541.4342,24580676821.4752,25429748540.2836,24866624435.8506,24806859541.6787,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Value of Herd Increase,Neonatal Female,Neonatal,Female,-383940331.521342,3485886317.07309,2354963131.87393,194089054.573396,193580159.569201,191679957.518284,284993324.495677,193749637.054836,191038181.516669,-280670718.109306,-388297323.649858,-371006521.271358,53723691.3800674,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Value of Herd Increase,Neonatal Male,Neonatal,Male,629629168.510233,8491628108.91714,5397952231.22911,1584825516.33195,1584011987.58475,2476616045.00842,1583861145.85322,1586030722.78195,1580571291.34029,817812651.465873,623796144.48655,651224273.224912,1336975061.37624,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Value of Herd Increase,Juvenile Female,Juvenile,Female,-882256790.099717,4705896915.30239,3594944593.44078,534621043.611077,534049546.242501,530720999.536873,533035513.51527,695704543.503424,530112352.470637,-645502286.334154,-725274633.068617,-234999175.458747,-126547181.304697,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Value of Herd Increase,Juvenile Male,Juvenile,Male,208759816.4655,6747684842.90798,6744930000.35944,1422783052.22527,1422107089.87372,1419437240.24645,1421865835.05158,1423777433.12834,1417063804.88837,333449732.716803,202653182.835324,597117770.125888,835829751.417456,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Value of Herd Increase,Adult Female,Adult,Female,-1388399363.76958,9480610165.11258,8647212820.56338,4696519560.93999,5148288812.63378,4696283082.58698,4703120885.92174,4693847660.63056,4692034256.77902,2698303600.64262,-1478679743.31494,-289564914.845987,-560391744.829271,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Value of Herd Increase,Adult Male,Adult,Male,-6098738565.81324,624432916.932136,532464199.953096,-4914664946.19713,-4600058761.08404,-4150431995.3032,-3783960028.15859,-4274594395.51251,-4629110112.01489,-7327965169.00508,-6205574574.20083,-6658431561.17807,-7137925763.22502,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Value of Herd Increase plus Offtake,Neonatal Female,Neonatal,Female,-383940331.521342,3485886317.07309,2354963131.87393,194089054.573396,193580159.569201,191679957.518284,284993324.495677,193749637.054836,191038181.516669,-280670718.109306,-388297323.649858,-371006521.271358,53723691.3800674,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Value of Herd Increase plus Offtake,Neonatal Male,Neonatal,Male,629629168.510233,8491628108.91714,5397952231.22911,1584825516.33195,1584011987.58475,2476616045.00842,1583861145.85322,1586030722.78195,1580571291.34029,817812651.465873,623796144.48655,651224273.224912,1336975061.37624,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Value of Herd Increase plus Offtake,Juvenile Female,Juvenile,Female,-882256790.099717,4705896915.30239,3594944593.44078,534621043.611077,534049546.242501,530720999.536873,533035513.51527,695704543.503424,530112352.470637,-645502286.334154,-725274633.068617,-234999175.458747,-126547181.304697,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Value of Herd Increase plus Offtake,Juvenile Male,Juvenile,Male,208759816.4655,6747684842.90798,6744930000.35944,1422783052.22527,1422107089.87372,1419437240.24645,1421865835.05158,1423777433.12834,1417063804.88837,333449732.716803,202653182.835324,597117770.125888,835829751.417456,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Value of Herd Increase plus Offtake,Adult Female,Adult,Female,-1388399363.76958,9480610165.11258,8647212820.56338,4696519560.93999,5148288812.63378,4696283082.58698,4703120885.92174,4693847660.63056,4692034256.77902,2698303600.64262,-1478679743.31494,-289564914.845987,-560391744.829271,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Value of Herd Increase plus Offtake,Adult Male,Adult,Male,-6098738565.81324,624432916.932136,532464199.953096,-4914664946.19713,-4600058761.08404,-4150431995.3032,-3783960028.15859,-4274594395.51251,-4629110112.01489,-7327965169.00508,-6205574574.20083,-6658431561.17807,-7137925763.22502,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Value of Manure,Neonatal Female,Neonatal,Female,46672267.799346,86480051.8920912,86380789.1483432,54888945.6300412,55025378.0219848,54826341.9911295,54878351.1236352,54986593.1229792,54917030.3526192,47935530.1455443,46914840.8033103,46848504.6875301,53642296.0620333,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Value of Manure,Neonatal Male,Neonatal,Male,41435019.3030886,80097457.2570383,79998344.9669474,48512757.5468468,48636946.076741,48456271.0869537,48503822.7468961,48604132.6661322,48535080.2388957,42669623.0382825,41657280.6036205,41616909.2625843,47278392.875271,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Value of Manure,Juvenile Female,Juvenile,Female,83748528.5814041,126857200.48852,126789989.244308,98379918.8744346,98441578.8341261,98306831.9053096,98449484.9726922,98461708.6747731,98477039.822488,84461463.901453,83649961.8149661,91139774.4658623,89902755.4089728,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Value of Manure,Juvenile Male,Juvenile,Male,55416051.4301352,91127019.3317821,91067339.2287402,65085148.2507135,65122371.7814886,65025756.0392387,65125893.4956831,65136819.7965985,65137555.5063274,56065517.2338337,55350690.8406026,59598992.1515815,59962472.2045012,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Value of Manure,Adult Female,Adult,Female,840824583.256427,913070450.899491,913074800.448397,891966482.24837,891867656.397933,891983769.448048,892011518.432869,891900183.461789,891884927.863367,879196805.871399,841282158.430834,849006516.331346,845815660.565207,,,,,,,,,,,,,,,,,,,,,,,,,,
Goat,Pastoral,Value of Manure,Adult Male,Adult,Male,247862096.650067,282969727.991671,282951619.353682,265239633.301169,265207531.869553,265232205.210652,265246833.731431,265218534.21889,265200579.044135,248113997.749827,257854913.978548,251502432.785622,250915955.234282,,,,,,,,,,,,,,,,,,,,,,,,,,
