agesex_scenario,species,production_system,item,mean_current,stdev_current,mean_ideal,stdev_ideal,mean_mortality_zero,stdev_mortality_zero,mean_mortality_zero_j,stdev_mortality_zero_j,mean_mortality_zero_n,stdev_mortality_zero_n,mean_all_mort_25_imp,stdev_all_mort_25_imp,mean_mort_25_imp_j,stdev_mort_25_imp_j,mean_mort_25_imp_n,stdev_mort_25_imp_n,mean_all_mort_50_imp,stdev_all_mort_50_imp,mean_mort_50_imp_j,stdev_mort_50_imp_j,mean_mort_50_imp_n,stdev_mort_50_imp_n,mean_all_mort_75_imp,stdev_all_mort_75_imp,mean_mort_75_imp_j,stdev_mort_75_imp_j,mean_mort_75_imp_n,stdev_mort_75_imp_n,mean_current_growth_25_imp_all,stdev_current_growth_25_imp_all,mean_current_growth_50_imp_all,stdev_current_growth_50_imp_all,mean_current_growth_75_imp_all,stdev_current_growth_75_imp_all,mean_current_growth_100_imp_all,stdev_current_growth_100_imp_all,mean_current_repro_25_imp,stdev_current_repro_25_imp,mean_current_repro_50_imp,stdev_current_repro_50_imp,mean_current_repro_75_imp,stdev_current_repro_75_imp,mean_current_repro_100_imp,stdev_current_repro_100_imp,mean_ideal_a,stdev_ideal_a,mean_ideal_j,stdev_ideal_j,mean_ideal_n,stdev_ideal_n,mean_mortality_zero_a,stdev_mortality_zero_a,exchg_rate_lcuperusdol,mean_current_usd,mean_ideal_usd,mean_mortality_zero_usd,mean_mortality_zero_j_usd,mean_mortality_zero_n_usd,mean_all_mort_25_imp_usd,mean_mort_25_imp_j_usd,mean_mort_25_imp_n_usd,mean_all_mort_50_imp_usd,mean_mort_50_imp_j_usd,mean_mort_50_imp_n_usd,mean_all_mort_75_imp_usd,mean_mort_75_imp_j_usd,mean_mort_75_imp_n_usd,mean_current_growth_25_imp_all_usd,mean_current_growth_50_imp_all_usd,mean_current_growth_75_imp_all_usd,mean_current_growth_100_imp_all_usd,mean_current_repro_25_imp_usd,mean_current_repro_50_imp_usd,mean_current_repro_75_imp_usd,mean_current_repro_100_imp_usd,mean_ideal_a_usd,mean_ideal_j_usd,mean_ideal_n_usd,mean_mortality_zero_a_usd,stdev_current_usd,stdev_ideal_usd,stdev_mortality_zero_usd,stdev_mortality_zero_j_usd,stdev_mortality_zero_n_usd,stdev_all_mort_25_imp_usd,stdev_mort_25_imp_j_usd,stdev_mort_25_imp_n_usd,stdev_all_mort_50_imp_usd,stdev_mort_50_imp_j_usd,stdev_mort_50_imp_n_usd,stdev_all_mort_75_imp_usd,stdev_mort_75_imp_j_usd,stdev_mort_75_imp_n_usd,stdev_current_growth_25_imp_all_usd,stdev_current_growth_50_imp_all_usd,stdev_current_growth_75_imp_all_usd,stdev_current_growth_100_imp_all_usd,stdev_current_repro_25_imp_usd,stdev_current_repro_50_imp_usd,stdev_current_repro_75_imp_usd,stdev_current_repro_100_imp_usd,stdev_ideal_a_usd,stdev_ideal_j_usd,stdev_ideal_n_usd,stdev_mortality_zero_a_usd
Juvenile Combined,Sheep,Crop livestock mixed,Cml Dry Matter,2721390538.7459,84107872.4306915,,,2751064776.84979,84306381.368307,2751064776.84979,84306381.368307,2808877706.02484,86458048.2784828,2769525436.08796,83619486.4479368,2711457167.90258,84195073.3490415,2741997444.09267,84177015.6812013,2818889537.92075,84874570.3674719,2728390985.12595,83655362.0978028,2767785407.98178,85323395.9097836,2866848501.83428,87354632.6694915,2742235227.13347,84321706.1483258,2783845467.4266,84407209.4374078,2823723161.564,91706300.1587084,2884993902.93067,93134781.7192699,2942634089.3562,96127215.3219528,3157206908.63552,136612246.847167,2784300111.50473,89100236.4049979,2849197719.94382,99756488.0885157,2914229721.39857,108784748.619014,3130597765.58949,149795585.256806,,,,,,,,,29.06975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juvenile Combined,Sheep,Crop livestock mixed,Value of Offtake,15009208101.0913,2732181384.4016,,,15253901259.709,2792378928.16803,15253901259.709,2792378928.16803,15351521802.6462,2775206005.59348,17762830733.2798,141997452.278233,17564869972.2761,146380405.579502,17601629510.2356,144456599.352542,18059915127.9013,138624592.142244,17640759163.1251,144427210.189892,17686982987.8866,144026076.959191,18325989034.6617,137826678.408788,17709673232.0198,142971755.290737,17788104307.2155,144288615.457501,15412604626.686,2880804942.59573,15825311041.5222,2881785419.92776,16142041702.612,2931462654.11895,16399958366.3499,3000590494.11571,15246088003.4992,2766357946.79911,15457974297.8621,2833987910.85418,15752471512.511,2841505839.18588,16454740546.25,3037956765.41018,,,,,,,,,29.06975,516317068.4677818,,524734518.1747005,524734518.1747005,528092666.8666294,611041743.8498715,604231889.5854316,605496418.4499557,621261453.1566765,606842479.316991,608432579.842847,630414401.0410031,609213124.709356,611911155.3149064,530193917.2743488,544391026.4629796,555286567.7417934,564158906.2977803,524465741.9998177,531754634.8992372,541885345.1615855,566043414.4170487,,,,,93987096.01567264,,96057892.76371588,96057892.76371588,95467143.87270203,4884715.289200389,5035488.9732282525,4969309.999313445,4768688.830906493,4968299.011511692,4954500.020096183,4741240.582006657,4918231.332940153,4963531.349856844,99099749.4851428,99133477.9256017,100842375.80711736,103220374.92980537,95162770.46755166,97489242.62692937,97747859.51671,104505775.43357547,,,,
Juvenile Combined,Sheep,Crop livestock mixed,Value of Herd Increase,5509953300.71815,1014945766.91029,,,7324068671.73848,1098927454.28589,7324068671.73848,1098927454.28589,9653486039.02483,1239976044.30293,8175514564.94243,890813418.180789,6156115681.76429,915095840.03052,6757726761.01335,910896674.774173,10829321458.5851,908468627.535541,6639349101.20422,914119519.521994,7820532680.15382,922421408.18149,13386931025.536,917092882.27548,7085673077.9087,913946416.96658,9009294770.68707,928047661.781323,5584314812.56907,1003209286.29275,5798132343.71992,1028981082.35807,5911026473.50688,1050164665.71744,6028473868.66935,1101728516.95522,8045319351.44114,1468544398.847,10530931632.2079,2077243063.93052,13067356697.4307,2707406773.02157,21160374848.7142,4571545302.13472,,,,,,,,,29.06975,189542507.27020875,,251948113.4766718,251948113.4766718,332080118.99052554,281237869.77674145,211770506.5149955,232465940.05842328,372528881.69265646,228393746.11767283,269026485.6131828,460510703.58486056,243747300.12843937,309919926.0635909,192100544.8127029,199455872.29748863,203339432.6922963,207379625.51000094,276759151.7450663,362264265.50651103,449517340.10202014,727917331.5461674,,,,,34914155.33020718,,37803127.10931089,37803127.10931089,42655201.51714171,30643999.971819125,31479315.78463936,31334864.413150202,31251339.538026337,31445730.338994797,31731315.480232544,31548014.079084963,31439775.60751572,31924858.72019274,34510420.15472269,35396970.471299894,36125686.17609164,37899483.7229498,50517957.631111376,71457204.27353245,93134848.87285134,157261252.75018603,,,,
Juvenile Combined,Sheep,Crop livestock mixed,Value of Herd Increase plus Offtake,20519161401.8094,2923093862.38375,,,22577969931.4475,3020666294.65245,22577969931.4475,3020666294.65245,25005007841.6711,3058788716.68317,25938345298.2222,981418973.076164,23720985654.0404,1009591949.36841,24359356271.2489,1002019682.03687,28889236586.4864,1001426726.83558,24280108264.3293,1006397134.55668,25507515668.0404,1015602801.2119,31712920060.1977,1008966321.17311,24795346309.9285,1005155598.90025,26797399077.9026,1020259513.85,20996919439.255,3080108063.18194,21623443385.2421,3086463833.59058,22053068176.1188,3150996528.23836,22428432235.0193,3224698043.68081,23291407354.9404,3180088573.52558,25988905930.07,3599228516.24703,28819828209.9417,4055851740.36482,37615115394.9642,5772337098.58887,,,,,,,,,29.06975,705859575.7379888,,776682631.6513729,776682631.6513729,860172785.8571573,892279613.6266118,816002396.1004275,837962358.5083773,993790334.8493332,835236225.4346632,877459065.456029,1090925104.6258638,852960424.8377954,921831081.3784983,722294462.0870494,743846898.7604675,758626000.434087,771538531.807783,801224893.744886,894018900.4057482,991402685.2636057,1293960745.9632163,,,,,100554489.19869451,,103910982.88263401,103910982.88263401,105222394.98733804,33760832.9303198,34729983.896263644,34469497.74376697,34449100.072604,34620082.200799115,34936757.32374375,34708462.27343235,34577373.34859261,35096948.334609,105955780.94692731,106174419.5801677,108394345.60800694,110929679.26042743,109395112.5663475,123813535.24701898,139521383.58137995,198568515.33256635,,,,
Juvenile Combined,Sheep,Crop livestock mixed,Value of Manure,1152283492.74417,7156510.98061672,,,1166071378.24249,7095507.89159037,1166071378.24249,7095507.89159037,1180446379.24714,7310852.48476533,1169789628.03682,6832858.71856685,1154934364.32168,7256713.05078478,1158395543.67381,7171872.41908094,1188857935.43364,6777641.68497934,1158436065.39836,7100505.29291216,1165256513.84845,7181225.83921039,1207256978.8562,6725509.16907445,1161742498.74232,7092157.01019478,1172849964.40019,7126466.7375196,1151808851.03226,6998036.37494642,1152339686.45161,7002169.85849896,1152426442.03231,7030583.07224382,1152232595.85215,7205284.26814817,1169977265.85484,10305493.0597585,1187437471.90449,14963338.8288913,1204794589.96341,19563931.8738253,1261295885.60475,33707184.8282877,,,,,,,,,29.06975,39638575.93354501,,40112879.47926935,40112879.47926935,40607379.8105295,40240787.34893902,39729765.97052538,39848830.61167743,40896737.51695973,39850224.559838325,40084848.12729555,41529664.990452275,39963965.935115375,40346062.98300433,39622248.24885869,39640508.998240784,39643493.3920075,39636825.07940901,40247242.09375176,40847873.542238586,41444958.76171656,43388604.497966096,,,,,246184.12544369046,,244085.6179220795,244085.6179220795,251493.4763720132,235050.4809489882,249631.07872564366,246712.5592439199,233151.0138538976,244257.5286306955,247034.31708942767,231357.6542307536,243970.34753290899,245150.60286103596,240732.5957377143,240874.78765723683,241852.20279650908,247861.92754145357,354509.1739611968,514739.1645573595,672999.6602593865,1159527.853809809,,,,
Juvenile Combined,Sheep,Crop livestock mixed,Value of Hides,34846856.469053,2061841.17931166,,,21564676.2852555,1634121.78045385,21564676.2852555,1634121.78045385,35667149.5695465,2143352.23124306,26598823.6551784,1586683.80999934,31903499.218975,1973310.21298243,35112677.9368956,2083935.11622347,17994597.6436761,1063400.6476166,28596232.039501,1788659.63752692,35337359.7849642,2088345.97895734,9102126.00335435,559671.689451057,25075983.9512004,1731404.75008264,35890723.5306137,2099071.47471629,34716486.7609474,2048944.79117242,34834717.338911,2052674.46190795,34339348.4145151,2013048.71098739,34908369.1075819,2081214.65284081,35130055.9733862,2033783.51804197,35997728.2866095,2185432.65531024,36735569.9214655,2340826.2859801,38579852.3186219,2629377.66187639,,,,,,,,,29.06975,1198732.5817749724,,741825.3093079748,741825.3093079748,1226950.6813628084,915000.0827381867,1097481.031621359,1207876.845755316,619014.530351176,983710.9723854179,1215605.905966312,313113.32238338306,862614.365489913,1234641.6302380895,1194247.8611253072,1198314.9954475355,1181274.294223896,1200848.617809988,1208474.6505692755,1238322.5960529244,1263704.3635210313,1327147.7160492232,,,,,70927.37912474858,,56213.82297590623,56213.82297590623,73731.36099357787,54581.95581315078,67881.91205574283,71687.41101053398,36581.00422661357,61529.92844888312,71839.14477961937,19252.717668746962,59560.359139058295,72208.10205510161,70483.74310657711,70612.04385685979,69248.91720731654,71593.82701402008,69962.19499796077,75178.92845002934,80524.47255239896,90450.64583893532,,,,
Juvenile Combined,Sheep,Crop livestock mixed,Value of Milk,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,29.06975,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Juvenile Combined,Sheep,Crop livestock mixed,Total Production Value,21706291751.0227,2925029197.35244,,,23765605985.9752,3022547585.16822,23765605985.9752,3022547585.16822,26221121370.4877,3060834338.39639,27134733749.9142,987440486.451132,24907823517.581,1015741421.79669,25552864492.8596,1008053487.09181,30096089119.5637,1007639775.16187,25467140561.7671,1012451714.21008,26708109541.6738,1021699072.69514,32929279165.0572,1015259368.2055,25982164792.6221,1011201866.48521,28006139765.8334,1026275931.68842,22183444777.0482,3081875373.52243,22810617789.0326,3088319976.97312,23239833966.5657,3152893839.83444,23615573199.979,3226584389.67477,24496514676.7686,3184280031.57742,27212341130.2611,3607169608.43093,30061358369.8265,4068128949.72803,38914991132.8875,5798137006.95115,,,,,,,,,29.06975,746696884.2533115,,817537336.4399488,817537336.4399488,902007116.3490467,933435401.0582892,856829643.1025723,879019065.9658098,1035306086.8966435,876070160.9668849,918759519.4892905,1132767882.9386976,893787005.1384034,963411785.9917406,763110958.1970329,784685722.7541552,799450768.120321,812376205.505001,842680610.4892062,936105096.5440398,1034111348.3888407,1338676498.177229,,,,,100621064.7615628,,103975699.31520636,103975699.31520636,105292764.41649446,33967973.11470281,34941525.87472166,34677060.76219472,34662829.06326577,34828359.86584268,35146469.18859433,34924943.22123513,34785365.07831027,35303913.232429594,106016576.45911746,106238270.95083791,108459613.16607264,110994569.60155384,109539298.80984254,124086708.98204939,139943719.83687612,199456032.7127392,,,,
Juvenile Combined,Sheep,Crop livestock mixed,Feed Cost,3143792445.4318,149829577.151663,,,3170464433.37277,150076337.199184,3170464433.37277,150076337.199184,3232654395.08923,150523943.212059,3185690223.55943,151136785.597475,3145128607.29945,148851038.140347,3153762966.58073,148188913.648532,3240296718.99669,154277840.279831,3163866271.06957,150546321.706966,3173831962.2041,150199799.059868,3309609615.58681,155050418.477547,3174335409.80469,148248926.969885,3197139861.8509,150802647.586078,3211744567.85106,151486361.045997,3282557367.45677,155189027.413522,3344395319.69957,156872766.790766,3344537781.70625,148865902.826581,3193184950.96545,150292856.675154,3242479880.3504,156791667.659527,3301098012.22461,159407714.760672,3460595059.90011,183143963.006586,,,,,,,,,29.06975,108146525.01076892,,109064041.94644846,109064041.94644846,111203377.91309626,109587809.44313006,108192489.00659448,108489511.1440838,111466274.01325054,108837065.02703223,109179885.00775205,113850639.08656973,109197203.6156035,109981677.23667732,110484079.42452411,112920041.1925376,115047268.02602604,115052168.72199625,109845628.22058842,111541374.80887865,113557839.75523044,119044541.48728867,,,,,5154140.546501535,,5162629.097229389,5162629.097229389,5178026.753310882,5199108.544018266,5120478.784315208,5097701.688130514,5307160.88992272,5178796.573997576,5166876.187785173,5333737.595870174,5099766.147623733,5187614.189529597,5211133.946662664,5338505.746128605,5396426.4154582,5120990.129828464,5170077.37167172,5393636.603669692,5483628.677944324,6300156.107520223,,,,
Juvenile Combined,Sheep,Crop livestock mixed,Labour Cost,10109042447.3844,324268930.68295,,,10191126787.6793,322308115.10975,10191126787.6793,322308115.10975,10495158565.2611,328094712.30773,10263378063.5739,325929074.249488,10100750436.6385,324124234.193954,10193484205.0721,324697758.918358,10475009822.0042,335397219.806568,10147889400.0769,326693499.744884,10304065440.654,330368688.492754,10659734703.9863,340942878.897415,10130186053.6748,327202184.248764,10397924598.6932,332794080.011768,10082111990.9137,331926871.226043,10115252120.2548,322089233.532687,10077205358.3287,325382746.534059,10100671489.9927,323444801.24444,10361413574.8366,338853946.089803,10562042804.1587,373240564.536547,10851177050.1363,409619366.083751,11644104617.1045,567994652.850326,,,,,,,,,29.06975,347751268.84078467,,350574971.84115106,350574971.84115106,361033671.26518464,353060417.2231925,347466023.49997854,350656067.0481205,360340554.08127695,349087604.81520826,354460063.8345359,366695093.834185,348478609.33357877,357688820.8083385,346824860.58234763,347964881.7156942,346656072.3201507,347463307.73373353,356432840.83408356,363334490.4637536,373280714.4931174,400557439.1628583,,,,,11154857.908408225,,11087405.812218888,11087405.812218888,11286464.875264838,11211966.881362516,11149880.346200226,11169609.608557282,11537671.283948712,11238263.13418189,11364689.70296456,11728442.071136318,11255761.891614616,11448123.221278751,11418291.221150612,11079876.281450203,11193173.196675546,11126507.838713441,11656582.739438867,12839483.123747092,14090914.647829825,19539027.781467885,,,,
Juvenile Combined,Sheep,Crop livestock mixed,Health Cost,63568797.6717287,957035.577410785,,,64374080.350116,956520.071373275,64374080.350116,956520.071373275,66085262.750329,982450.202924689,64704484.08304,959727.820256428,63628842.3115127,960951.366161936,64078906.126339,960804.567343203,65999295.5591516,994931.395172943,63884452.5025227,967539.746220662,64714925.9289623,968713.500675552,67225136.4288131,987149.101725288,64115723.397065,968305.602050144,65504889.0962374,970108.707344644,63491308.9885679,947672.962786587,63572675.2293431,960818.906165553,63605093.3199954,953356.800260191,63585171.6276731,973294.112406004,65216392.1826478,1157373.01694213,66780635.2537104,1504605.23209604,68328332.5896596,1857400.16917234,73569096.9325835,3047050.31420035,,,,,,,,,29.06975,2186767.9519682387,,2214469.692725806,2214469.692725806,2273334.4026119593,2225835.587957929,2188833.4888161304,2204315.6933354777,2270377.129461093,2197626.4846626716,2226194.787673176,2312546.080678819,2205582.208208361,2253369.5369322887,2184102.33966814,2186901.340030207,2188016.5230177557,2187331.2163906842,2243445.2371502267,2297255.2310807765,2350496.0513819214,2530778.452947944,,,,,32922.04361615717,,32904.31019782678,32904.31019782678,33796.30725839366,33014.65682561522,33056.746830018696,33051.696947624354,34225.66052934556,33283.38724002312,33323.76441749764,33957.94947411959,33309.73269636457,33371.759555711484,32599.969479840278,33052.19020340915,32795.49360624673,33481.33755556907,39813.65567100267,51758.451039174404,63894.604156290996,104818.59369964826,,,,
Juvenile Combined,Sheep,Crop livestock mixed,Capital Cost,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,29.06975,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Juvenile Combined,Sheep,Crop livestock mixed,Infrastructure Cost,24303345.0,0.0,,,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,,,,,,,,,29.06975,836035.5696213418,,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Juvenile Combined,Sheep,Crop livestock mixed,Total Expenditure,13340707035.4879,361814979.359345,,,13450268646.4022,360840014.50564,13450268646.4022,360840014.50564,13818201568.1006,369432431.774988,13538076116.2163,364045737.128223,13333811231.2494,363559834.352101,13435629422.7792,360495777.893422,13805609181.5601,372876196.337535,13399943468.6489,365180118.418762,13566915673.787,370206812.222233,14060872801.0019,379665836.914036,13392940531.8766,363759506.850314,13684872694.6404,372268891.280323,13381651212.7533,369671310.286975,13485685507.9409,359417946.890969,13509509116.3482,368175696.953733,13533097788.3266,363196407.801378,13644118262.9847,381124461.89035,13895606664.7629,427685182.789746,14244906739.9505,472951612.346448,15202572118.9372,671774910.932161,,,,,,,,,29.06975,458920597.3731422,,462689519.04994714,462689519.04994714,475346419.1505121,465710097.8238994,458683381.5650083,462185929.45516217,474913240.79361194,460958331.8965213,466702179.1995804,483694314.5710541,460717430.7270135,470759903.1515717,460329077.9161603,463907859.8178829,464727392.43881357,465538843.24174094,469357949.8614436,478009156.0733374,490025085.86934876,522968794.6727165,,,,,12446442.757827124,,12412903.946736384,12412903.946736384,12708483.278149555,12523180.871119395,12506465.80559176,12401062.200171039,12826948.850180516,12562203.61092758,12735121.981518004,13060512.626150414,12513334.543651529,12806057.543677637,12716700.703892363,12363984.791440208,12665251.574359361,12493963.924745759,13110689.355441652,14712379.115394732,16269545.226444948,23109070.80150882,,,,
Juvenile Combined,Sheep,Crop livestock mixed,Gross Margin,8365584715.53478,2909799999.35512,,,10315337339.573,3014320275.02558,10315337339.573,3014320275.02558,12402919802.3871,3047975039.30904,13596657633.6979,949691812.067671,11574012286.3316,974069893.460025,12117235070.0804,956788408.228591,16290479938.0036,968273758.11242,12067197093.1182,967863040.048828,13141193867.8868,977469888.113105,18868406364.0553,973037454.430701,12589224260.7455,970782396.405134,14321267071.193,983640962.363829,8801793564.2949,3074557977.47114,9324932281.0917,3078448366.87663,9730324850.21744,3136018944.12115,10082475411.6524,3213938108.02129,10852396413.7839,3133135710.94343,13316734465.4982,3499890443.36352,15816451629.876,3886697507.9387,23712419013.9503,5396551707.70765,,,,,,,,,29.06975,287776286.88016856,,354847817.39000165,354847817.39000165,426660697.1985346,467725303.2343897,398146261.537564,416833136.5106477,560392846.1030315,415111829.0703635,452057340.28971016,649073568.3676435,433069574.4113899,492651882.84016895,302781880.28087276,320777862.93627226,334723375.6815053,346837362.2632599,373322660.6277625,458095940.47070235,544086262.5194919,815707703.5045124,,,,,100097180.03612415,,103692679.67648776,103692679.67648776,104850404.26247354,32669417.936778642,33508024.439839523,32913540.991188124,33308637.264249608,33294508.554384816,33624984.32608141,33472508.515921228,33394934.47329729,33837269.40767737,105764857.88392195,105898687.35976848,107879116.4052374,110559537.25165473,107779933.12441386,120396303.48948719,133702474.49457599,185641490.13003725,,,,
Juvenile Combined,Sheep,Pastoral,Num Offtake,1716031.53041392,9720.05908974782,,,1579543.56880139,8744.13660397357,1579543.56880139,8744.13660397357,1643291.05545219,9970.73105822095,1734004.35586136,10036.4706132494,1718134.70960832,9907.99637788978,1723841.72436521,9997.70206942239,1754409.13640213,10475.51607693,1720744.97971626,9662.44176958842,1732004.3749949,10282.6164970519,1773016.41046959,10968.116053572,1724221.28928086,9987.05122282574,1740864.84518399,10698.9110877,1716465.12449658,9541.75948198057,1715615.00604666,9687.39706272016,1716076.7935185,9637.9419961189,1715562.28054862,9803.69181124614,1726556.19320604,10953.6446115339,1737476.769046,12460.1199316761,1747622.32401974,14364.2736949931,1739376.75749052,9581.03260953993,,,,,,,,,29.06975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juvenile Combined,Sheep,Pastoral,Cml Pop Growth,2065812.88234929,371759.11717016,,,2431640.87064375,375420.362527392,2431640.87064375,375420.362527392,4171221.18223128,441449.455751374,2696820.21800313,383333.26612285,2090746.94022334,371073.051274265,2487851.99850177,382126.977493028,3467105.43839552,404808.307203908,2154209.11569225,366756.830218008,2957292.69389458,396957.224515922,4190444.06398318,438978.082876023,2247625.84050841,376906.423912424,3494578.64123667,425856.409487761,2076483.18470583,361704.962557738,2035378.57170404,364654.608172709,2060207.66274345,360393.78322211,2038458.97805814,375486.202595494,2590665.75061223,407493.934176385,3151614.8261995,471124.844622507,3664102.47672849,543387.554577539,3250579.87974241,363982.541905433,,,,,,,,,29.06975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juvenile Combined,Sheep,Pastoral,Total Number Increase,3781844.41276322,378149.700430871,,,4011184.43944513,381041.116367145,4011184.43944513,381041.116367145,5814512.23768347,448293.189002386,4430824.57386449,389939.137635931,3808881.64983165,377591.684836433,4211693.72286697,388698.591624076,5221514.57479765,411854.053374026,3874954.09540851,373073.345419529,4689297.06888948,403906.345111102,5963460.47445276,446603.294029879,3971847.12978927,383458.629477646,5235443.48642066,433120.858679738,3792948.30920241,367853.724222383,3750993.5777507,370920.899383418,3776284.45626195,366626.677891516,3754021.25860676,381745.826674967,4317221.94381827,414562.855037721,4889091.5952455,479317.872406362,5411724.80074823,552885.553716067,4989956.63723293,370145.423868322,,,,,,,,,29.06975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juvenile Combined,Sheep,Pastoral,Total Mortality,2865519.28396822,87712.1035461367,,,2603592.26722104,81807.5726637207,2603592.26722104,81807.5726637207,872750.98272828,8030.9106125534,2223726.08405399,67469.5910316436,2795121.9572798,86597.1028118454,2431390.57597871,69460.1972441617,1545998.47606537,47273.7378506271,2730340.43713559,83425.9923152428,1957783.07706933,50377.4949749426,800670.207994882,25206.3944726402,2673091.72701662,84485.8143622131,1440170.76320843,30445.5276219234,2868955.10813891,85597.4215691581,2859837.7357926,86339.4818076009,2865170.73120913,85634.8207202686,2859656.76911696,87689.0440114845,2980868.04038097,97090.8936875486,3102590.11453844,111126.180670708,3214357.56519885,128439.630563336,3124139.36472408,85820.6697318135,,,,,,,,,29.06975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juvenile Combined,Sheep,Pastoral,Population Liveweight (kg),524728938.34513,29767653.1733497,,,535822579.910701,30285084.627939,535822579.910701,30285084.627939,564304595.476981,31830155.0507826,539491995.41964,30494501.338764,526468916.558554,29598848.8107172,533180315.648811,30229121.4822786,556280503.49638,31544292.8266223,528361563.242036,29588576.9791848,542595136.035903,30530344.6223569,569412922.577887,32294248.761129,530291702.88697,29889882.9600442,552418191.304426,30654401.1517432,522710097.622939,29578803.683079,519362437.780649,29106635.0973398,517977548.392686,29604460.4415459,500991895.49416,38093880.574074,536019274.18846,29965195.8939776,545367706.851056,30730757.3147995,555291698.54557,31421479.5720081,547315746.895838,30698228.4066208,,,,,,,,,29.06975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
