species,production_system,group,age_group,sex,year,ahle_component,cause,mean,sd,lower95,upper95,region,disease,disease_proportion,exchg_rate_lcuperusdol,mean_usd,lower95_usd,upper95_usd,sd_usd
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Production loss,External,823688042.488073,1602596066.40768,-2317400247.67098,3964776332.6471257,National,All causes,1.0,27.4293865941667,30029400.75456312,-84486039.80680385,144544841.3159301,58426245.184370905
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Production loss,Infectious,-14652053.026898814,28546748.40576855,-70603679.90220517,41299573.848407544,National,PPR,-0.0084174074531905,27.4293865941667,-534173.5578591032,-2574015.9977627853,1505668.8820445791,1040735.9387263685
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Production loss,Infectious,-8946448.416055884,17430459.171112414,-43110148.39143622,25217251.559324447,National,Brucellosis,-0.0051396143215318435,27.4293865941667,-326162.905077815,-1571677.4505123014,919351.6403566713,635466.6048135135
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Production loss,Infectious,1764283279.7882345,3437371596.4689507,-4972965049.290909,8501531608.867378,National,Other Infectious,1.0135570217747223,27.4293865941667,64320916.31839254,-181300629.24369186,309942461.88047695,125317115.08269612
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Production loss,Non-infectious,1205464528.72074,2344247644.67288,-3389260854.838105,5800189912.279586,National,All conditions,1.0,27.4293865941667,43947921.49588578,-123563129.75511038,211458972.74688196,85464822.06683478
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Health cost,External,-158136.36250346154,441848.06617701857,-1024158.572210418,707885.8472034949,National,All causes,1.0,29.06975,-5439.8941340555575,-35231.07602268399,24351.287754572877,15199.582596238997
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Health cost,Infectious,1331.098196357072,3719.215205416245,-5958.563606258768,8620.759998972913,National,PPR,-0.0084174074531905,29.06975,45.78980542856654,-204.97471104012826,296.5543218972614,127.94107983096673
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Health cost,Infectious,812.7599134777421,2270.9286488645544,-3638.2602382967843,5263.780065252268,National,Brucellosis,-0.0051396143215318435,29.06975,27.95895779900901,-125.15622729114575,181.07414288916377,78.11999239293611
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Health cost,Infectious,-160280.22061329635,447838.2100312994,-1038043.1122746432,717482.6710480504,National,Other Infectious,1.0135570217747223,29.06975,-5513.642897283133,-35708.704487470415,24681.41869290415,15405.643668462899
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Health cost,Non-infectious,-158136.36250346154,441848.06617701857,-1024158.572210418,707885.8472034949,National,All conditions,1.0,29.06975,-5439.8941340555575,-35231.07602268399,24351.287754572877,15199.582596238997
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Mortality,External,20347669401.0476,3245257248.12048,13986965194.731459,26708373607.36374,National,All causes,1.0,29.06975,699960247.3721858,481151891.38989705,918768603.3544747,111636916.3174943
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Mortality,Infectious,-326198362.6151561,33844923.18190867,-392534412.0516971,-259862313.17861512,National,PPR,-0.0084174074531905,29.06975,-11221230.406699615,-13503191.876493506,-8939268.936905723,1164266.0560172917
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Mortality,Infectious,-199174601.61936525,20665490.278832782,-239678962.5658775,-158670240.672853,National,Brucellosis,-0.0051396143215318435,29.06975,-6851610.406672409,-8244961.259242942,-5458259.554101876,710893.292127823
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Mortality,Infectious,39278203266.10082,4075335515.5033216,31290545655.714314,47265860876.487335,National,Other Infectious,1.0135570217747223,29.06975,1351171003.0564702,1076395416.3938222,1625946589.719118,140191625.8482898
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Mortality,Non-infectious,22988253355.8095,3012583164.25452,17083590353.870644,28892916357.74836,National,All conditions,1.0,29.06975,790796389.9176809,587675860.7786666,993916919.056695,103632923.0301093
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Production loss,External,864872444.612476,1682725869.72806,-2433270260.0545216,4163015149.2794733,National,All causes,1.0,29.06975,29751629.945647143,-83704547.16860385,143207807.0598981,57885804.65012806
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Production loss,Infectious,-15384655.678243807,29974085.82605695,-74133863.89731543,43364552.54082781,National,PPR,-0.0084174074531905,29.06975,-529232.4728710707,-2550206.44819152,1491741.5024493781,1031109.1710818617
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Production loss,Infectious,-9393770.836858708,18301982.12966802,-45265655.81100802,26478114.13729061,National,Brucellosis,-0.0051396143215318435,29.06975,-323145.91067548597,-1557139.4941823725,910847.6728314006,629588.5630137176
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Production loss,Infectious,1852497443.7776525,3609240176.2923946,-5221613301.755441,8926608189.310745,National,Other Infectious,1.0135570217747223,29.06975,63725950.30152143,-179623605.3545504,307075505.9575932,124157936.55922031
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Production loss,Non-infectious,1265737755.15678,2461460026.90652,-3558723897.579999,6090199407.893559,National,All conditions,1.0,29.06975,43541404.90223618,-122420175.52885729,209502985.33332965,84674275.73014972
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Health cost,External,-166043.180628635,463940.4694858695,-1075366.5008209392,743280.1395636692,National,All causes,1.0,34.9271654040404,-4753.9838606378,-30788.82836270876,21280.86064143316,13283.08392962804
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Health cost,Infectious,1397.6531061749288,3905.1759656870577,-6256.491786571703,9051.797998921562,National,PPR,-0.0084174074531905,34.9271654040404,40.01621918087997,-179.1296749735078,259.16211333526775,111.80912967060601
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Health cost,Infectious,853.3979091516312,2384.475081307782,-3820.173250211622,5526.969068514884,National,Brucellosis,-0.0051396143215318435,34.9271654040404,24.433643534465283,-109.3754161272332,158.24270319616377,68.26992839882575
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Health cost,Infectious,-168294.23164396154,470230.12053286436,-1089945.2678883758,753356.8046004527,National,Other Infectious,1.0135570217747223,34.9271654040404,-4818.433723353145,-31206.233179240193,21569.3657325339,13463.162987697473
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Health cost,Non-infectious,-166043.180628635,463940.4694858695,-1075366.5008209392,743280.1395636692,National,All conditions,1.0,34.9271654040404,-4753.9838606378,-30788.82836270876,21280.86064143316,13283.08392962804
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Mortality,External,21365052871.1,3407520110.52651,14686313454.46804,28043792287.731956,National,All causes,1.0,34.9271654040404,611703028.973215,420483978.1463948,802922079.8000352,97560740.21776544
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Mortality,Infectious,-342508280.7459138,35537169.34100411,-412161132.65428185,-272855428.83754575,National,PPR,-0.0084174074531905,34.9271654040404,-9806357.79582308,-11800589.251557263,-7812126.340088899,1017465.0284358072
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Mortality,Infectious,-209133331.70033342,21698764.792774424,-251662910.69417128,-166603752.70649555,National,Brucellosis,-0.0051396143215318435,34.9271654040404,-5987698.379787233,-7205363.154522087,-4770033.605052379,621257.5381300279
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Mortality,Infectious,41242113429.405846,4279102291.2784886,32855072938.500008,49629153920.31168,National,Other Infectious,1.0135570217747223,34.9271654040404,1180803336.094229,940673901.200677,1420932770.9877808,122515017.8028326
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Mortality,Non-infectious,24137666023.6,3163212322.46725,17937769871.56419,30337562175.635807,National,All conditions,1.0,34.9271654040404,691085742.1257476,513576457.29501814,868595026.956477,90565961.64833139
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Production loss,External,908116066.843101,1766862163.21447,-2554933773.05726,4371165906.743462,National,All causes,1.0,34.9271654040404,26000279.620116252,-73150332.79974398,125150892.03997648,50587047.15298992
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Production loss,Infectious,-16153888.462156016,31472790.117359854,-77840557.09218132,45532780.1678693,National,PPR,-0.0084174074531905,34.9271654040404,-462502.1319447619,-2228653.719582313,1303649.4556927895,901097.748794669
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Production loss,Infectious,-9863459.378701657,19217081.236151453,-47528938.60155851,27802019.844155192,National,Brucellosis,-0.0051396143215318435,34.9271654040404,-282400.7979061663,-1360801.4865145718,795999.8907022392,550204.4329634722
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Production loss,Infectious,1945122315.9665375,3789702185.1070213,-5482693966.843225,9372938598.776299,National,Other Infectious,1.0135570217747223,34.9271654040404,55690815.25698402,-156975062.34528217,268356692.8592502,108502998.77666642
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Production loss,Non-infectious,1329024642.91462,2584533028.25185,-3736660092.459006,6394709378.288246,National,All conditions,1.0,34.9271654040404,38051317.00612834,-106984350.12498169,183086984.13723838,73997789.35260718
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2021,Health cost,External,-174345.33966006586,487137.492960163,-1129134.8258619853,780444.1465418536,National,All causes,1.0,34.9271654040404,-4991.683053669664,-32328.269780844174,22344.90367350484,13947.238126109442
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2021,Health cost,Infectious,1467.5357614836678,4100.434763971411,-6569.316375900297,9504.387898867633,National,PPR,-0.0084174074531905,34.9271654040404,42.017030139923754,-188.08615872218343,272.120219002031,117.39958615413633
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2021,Health cost,Infectious,896.0678046092082,2503.6988353731713,-4011.181912722208,5803.317521940624,National,Brucellosis,-0.0051396143215318435,34.9271654040404,25.655325711188414,-114.844186933595,166.1548383559718,71.68342481876704
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2021,Health cost,Infectious,-176708.94322615874,493741.62655950757,-1144442.5312827935,791024.644830476,National,Other Infectious,1.0135570217747223,34.9271654040404,-5059.355409520776,-32766.54483820217,22647.83401916062,14136.321137082346
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2021,Health cost,Non-infectious,-174345.33966006586,487137.492960163,-1129134.8258619853,780444.1465418536,National,All conditions,1.0,34.9271654040404,-4991.683053669664,-32328.269780844174,22344.90367350484,13947.238126109442
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2021,Mortality,External,22433305514.655,3577896116.05283,15420629127.191452,29445981902.118546,National,All causes,1.0,34.9271654040404,642288180.4218757,441508177.0537148,843068183.7900367,102438777.22865357
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2021,Mortality,Infectious,-359633694.7832088,37314027.80805427,-432769189.2869952,-286498200.2794224,National,PPR,-0.0084174074531905,34.9271654040404,-10296675.685614215,-12390618.714135105,-8202732.657093326,1068338.2798575961
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2021,Mortality,Infectious,-219589998.2853497,22783703.032413118,-264246056.2288794,-174933940.34182,National,Brucellosis,-0.0051396143215318435,34.9271654040404,-6287083.298776584,-7565631.31224818,-5008535.285304988,652320.4150365286
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2021,Mortality,Infectious,43304219100.87606,4493057405.842407,34497826585.42494,52110611616.32718,National,Other Infectious,1.0135570217747223,34.9271654040404,1239843502.8989382,987707596.260709,1491979409.5371673,128640768.69297406
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2021,Mortality,Non-infectious,25344549324.78,3321372938.59061,18834658365.142403,31854440284.417595,National,All conditions,1.0,34.9271654040404,725640029.232035,539255280.1597692,912024778.3043009,95094259.7307479
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2021,Production loss,External,953521870.185257,1855205271.37519,-2682680461.7101154,4589724202.080629,National,All causes,1.0,34.9271654040404,27300293.60112209,-76807849.43973097,131408436.64197515,53116399.51063932
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2021,Production loss,Infectious,-16961582.885263786,33046429.6232278,-81732584.94679028,47809419.17626271,National,PPR,-0.0084174074531905,34.9271654040404,-485627.2385419991,-2340086.4055614257,1368831.9284774275,946152.6362344013
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2021,Production loss,Infectious,-10356632.34763672,20177935.297959,-49905385.531636365,29192120.83636292,National,Brucellosis,-0.0051396143215318435,34.9271654040404,-296520.8378014741,-1428841.5608402987,835799.8852373504,577714.654611645
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2021,Production loss,Infectious,2042378431.7648604,3979187294.3623667,-5756828665.185378,9841585528.7151,National,Other Infectious,1.0135570217747223,34.9271654040404,58475356.0198331,-164823815.46254605,281774527.5022123,113928148.71549958
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2021,Production loss,Non-infectious,1395475875.06035,2713759679.66444,-3923493097.0819526,6714444847.202652,National,All conditions,1.0,34.9271654040404,39953882.856434725,-112333567.63123067,192241333.34410012,77697678.82023744
All Small Ruminants,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Health cost,External,-1000086.4175422987,575910.0284460995,-2128870.0732966536,128697.23821205634,National,All causes,1.0,23.8661044574125,-41904.04928994119,-89200.5679894464,5392.469409564017,24130.876887502658
