country,species,variable,count,mean,std,min,25%,50%,75%,max,iqr,max_iqrdist,min_iqrdist,range,range_mult,range_iqrdist,range_scaled
Bolivia,Cattle,output_value_meatlive_2010usd,20.0,3365149908.7837334,2112071321.74788,2101874093.269136,2414711911.7093716,2648670353.940792,3205381257.476405,9924751585.351095,790669345.7670336,9.202432433183214,0.6915612241691316,7822877492.081959,4.721858277397909,9.893993657352345,2.953511176067186
Bolivia,Chickens,output_value_meatlive_2010usd,20.0,1326976457.884339,588388509.8457181,575949870.1318573,719743584.6840193,1359683725.6297755,1795065444.5378108,2256265067.054245,1075321859.8537915,0.8337795174612884,0.7288365323517931,1680315196.9223876,3.917467793746873,1.5626160498130814,1.2358132742554542
Bolivia,Goats,output_value_meatlive_2010usd,20.0,72885727.02724603,29212134.294492815,39720627.26352908,51830220.80071814,68021454.56557648,81658545.9730174,164572448.3531345,29828325.17229925,3.2368895413954486,0.9487903574394987,124851821.08960544,4.14324897895665,4.185679898834947,1.8354770842079142
Bolivia,Pigs,output_value_meatlive_2010usd,20.0,584681644.2952094,163867326.85219735,318888434.6037951,476485631.827288,582700108.0507202,656075081.6370163,883019962.4519924,179589449.80972832,1.6722577786136963,1.46897088735685,564131527.8481972,2.7690560918244214,3.1412286659705457,0.9681335562736729
Bolivia,Sheep,output_value_meatlive_2010usd,20.0,438499632.5188939,290742440.83283746,141165769.65378684,200693526.9463547,280071100.5176442,672802351.285394,1022127284.9195211,472108824.33903927,1.5717905409642974,0.294223119125823,880961515.2657342,7.240617094542948,1.86601366009012,3.145492389744919
Bolivia,Turkeys,output_value_meatlive_2010usd,20.0,3854560.8691724977,1077287.52433046,2485533.930841043,3417186.5616035163,3586570.9101360496,3746049.110617222,6893467.050000001,328862.54901370546,10.055557100623625,3.3480157062491185,4407933.119158957,2.7734351015950214,13.403572806872743,1.2290104474727228
Botswana,Cattle,output_value_meatlive_2010usd,20.0,1350884891.414147,291227087.6463699,1000146420.63551,1138109788.9147644,1247393484.8597002,1615158811.1063356,1850616410.6325088,477049022.19157124,1.2644883391681472,0.5182843957804023,850469989.9969988,1.8503454818711402,1.7827727349485496,0.6817976847880161
Botswana,Chickens,output_value_meatlive_2010usd,20.0,15695828.878473088,4536702.630175908,8052766.559792813,11319860.978189876,15871550.546640627,19147366.067725953,22567856.5938719,7827505.089536076,0.8554840872838259,0.9988858387712937,14515090.034079086,2.802497306522262,1.8543699260551196,0.9145350979681913
Botswana,Goats,output_value_meatlive_2010usd,20.0,184284658.9610547,42174343.12683986,121758112.96190631,147161244.42368907,193985356.22688228,208330981.6570779,253237443.04848665,61169737.23338884,0.9686503408627078,1.180767590833323,131479330.08658034,2.0798404056057884,2.149417931696031,0.6777796666919751
Botswana,Pigs,output_value_meatlive_2010usd,20.0,1541766.2432709327,518427.1131814867,815063.6329804109,1150190.3110624184,1403154.6849394648,1844697.3491512039,2499876.0906579406,694507.0380887855,1.5791364890074324,0.8467747909040952,1684812.4576775297,3.0670931562935064,2.4259112799115274,1.2007318050968958
Botswana,Sheep,output_value_meatlive_2010usd,20.0,25217005.355681527,6686226.351385142,13679373.603057085,19627900.958600085,26222510.69068907,29729047.396031328,35529614.30746497,10101146.437431242,0.9213908217672304,1.2417538113447792,21850240.704407886,2.597312957336348,2.1631446331120094,0.8332627246164623
Brazil,Cattle,output_value_meatlive_2010usd,20.0,159724378381.55573,30708544284.52153,106773268019.67227,141799246396.6731,151245744781.16095,176848492959.0802,219209703097.73822,35049246562.407104,1.93909898164469,1.2688568549484507,112436435078.06595,2.0530391844646947,3.2079558365931407,0.7434023035871283
Brazil,Chickens,output_value_meatlive_2010usd,20.0,28274893219.71743,10357861309.256659,11961455490.055273,21882793548.408764,25102471561.46309,34751251732.427086,48239694746.399635,12868458184.018322,1.797979435770423,1.0211803064121536,36278239256.34436,4.0329284999226065,2.8191597421825767,1.4452058701677062
Brazil,Goats,output_value_meatlive_2010usd,20.0,811656579.7760481,188585936.74452776,487340352.76055706,672061753.6180127,811205948.0850908,997198090.385454,1027336224.3616209,325136336.7674414,0.6647373788649177,0.9960916658668741,539995871.6010638,2.1080467039969863,1.6608290447317917,0.6656705031265642
Brazil,Horses,output_value_meatlive_2010usd,20.0,1846299036.7346249,830403741.2471658,848222064.053388,1013985628.4645863,1694908267.4821143,2752190278.455824,2977140169.6806917,1738204649.9912376,0.7376760280816422,0.4871038651478665,2128918105.6273036,3.509859382169181,1.2247798932295086,1.2560668600607727
Brazil,Pigs,output_value_meatlive_2010usd,20.0,17465140036.61178,4022589836.4644966,10632414420.15522,14211504953.65627,19116067563.384815,20196760704.110207,24675979833.376587,5985255750.453938,0.9289347860482141,1.4174253360161213,14043565413.221367,2.3208256241968743,2.3463601220643353,0.7346471949136971
Brazil,Sheep,output_value_meatlive_2010usd,20.0,1878389300.242432,711208904.768413,842619319.2558033,1168342178.6462638,2025490719.3909934,2450700697.4167137,2923012985.7747107,1282358518.7704499,0.6998996405812308,0.9224186394217976,2080393666.5189073,3.4689603228612174,1.6223182800030282,1.0271059978711834
Brazil,Turkeys,output_value_meatlive_2010usd,20.0,1759296087.7833245,619938641.2150517,654888053.9991937,1181141010.7536957,2020904897.490074,2296173292.56408,2414739670.7592015,1115032281.8103845,0.35320481720017205,1.2250917446739686,1759851616.7600079,3.6872556401252887,1.5782965618741407,0.8708235696522437
Brunei Darussalam,Buffaloes,output_value_meatlive_2010usd,20.0,3434501.6503374754,888215.3210610319,2075341.725,3016548.990733378,3332552.7067832407,4204019.319832919,5137111.516555224,1187470.329099541,1.5196664418052281,1.058730438120996,3061769.7915552235,2.475308742975918,2.5783968799262245,0.9187460967453411
Brunei Darussalam,Cattle,output_value_meatlive_2010usd,20.0,5651524.602376678,3435548.242268566,1482781.9666600549,2665851.969239017,5341439.374515418,8341576.921035244,12424561.963775568,5675724.951796227,1.24796790708093,0.6798527836755361,10941779.997115513,8.379223812494642,1.9278206907564661,2.048470314821867
Bulgaria,Buffaloes,output_value_meatlive_2010usd,18.0,7279837.597410591,1320058.9821778035,5067782.421603422,6232716.213703653,7436860.882619794,8208484.671844143,10267323.860624801,1975768.4581404906,1.43258840191675,1.199066849789701,5199541.43902138,2.0259993437871926,2.631655251706451,0.6991580884850073
Bulgaria,Cattle,output_value_meatlive_2010usd,20.0,452042825.53348714,87658190.10985264,262467640.7706334,402443277.02330756,441305766.72199875,489882901.4764544,652126201.4182009,87439624.45314682,2.4110400292165823,2.045275549498649,389658560.64756745,2.484596575423499,4.456315578715231,0.8829672984831705
Bulgaria,Chickens,output_value_meatlive_2010usd,19.0,319910068.2605478,54923504.56505017,242046721.4749034,284844008.9781251,300605856.3882054,341909980.009091,460783647.12410426,57065971.030965924,2.806888025246797,1.02616557390263,218736925.64920086,1.9036971222594337,3.8330535991494266,0.727653573610761
Bulgaria,Pigs,output_value_meatlive_2010usd,20.0,461744183.17873144,260422514.64100954,291467153.175576,339784784.58167535,390535612.94251287,483161059.4940386,1494437339.0286744,143376274.91236323,7.699333287609169,0.6909682918425041,1202970185.8530984,5.127292467595637,8.390301579451672,3.0803085454595314
Bulgaria,Sheep,output_value_meatlive_2010usd,20.0,228877595.12413794,54068406.84515455,152243776.8413882,181821325.09571522,215906430.29830903,256501228.1708967,341227693.9961544,74679903.07518148,1.6781122971153621,0.852473702233258,188983917.15476623,2.2413244145385,2.53058599934862,0.8753047183154987
Burkina Faso,Camels,output_value_meatlive_2010usd,20.0,8232042.622903189,2793197.501092151,5444966.404277741,5747207.393971084,7841546.304404936,9913838.529136477,16373382.943646789,4166631.1351653934,2.0476582549472986,0.5751840809474639,10928416.539369047,3.0070677627658697,2.6228423358947626,1.3936558065378104
Burkina Faso,Cattle,output_value_meatlive_2010usd,20.0,3233330387.328039,786369525.9554462,1953254652.8539634,2719998741.0538015,3049221356.87903,3932364053.905387,4542440163.826217,1212365312.8515854,1.2316574807266714,0.903990482412649,2589185510.9722533,2.3255749869527307,2.1356479631393204,0.8491300590988785
Burkina Faso,Chickens,output_value_meatlive_2010usd,20.0,193779444.501018,38461552.04653865,136790605.9677878,167049601.7447881,199070073.2483024,220533097.16352385,269419839.01662046,53483495.41873574,1.3153546756346428,1.164461424836073,132629233.04883265,1.9695785182797194,2.4798161004707158,0.6662439556316568
Burkina Faso,Horses,output_value_meatlive_2010usd,20.0,14211536.418729657,6578228.23375743,9101231.392,10600519.951215308,12171968.7514298,14171786.227808423,35009908.51460483,3571266.276593115,6.3949137349012695,0.859845534217402,25908677.12260483,3.8467221639237303,7.254759269118671,2.1285527141664264
Burkina Faso,Pigs,output_value_meatlive_2010usd,20.0,240221404.34365422,79549500.91081025,159563419.36469704,191692661.2157176,209866944.54645008,247243665.63430744,492609544.3670853,55551004.41858983,5.089783754225278,0.9055376353360634,333046125.00238824,3.087233567245011,5.995321389561342,1.5869394092630666
Burkina Faso,Sheep,output_value_meatlive_2010usd,20.0,486573182.68024194,252737984.16431412,221704559.30123216,329686375.3202332,380199234.99139845,575872215.2444612,1109501711.3638844,246185839.92422795,2.9624062724198663,0.6438009421620204,887797152.0626523,5.0044154024653755,3.606207214581887,2.3350840042661782
Burundi,Cattle,output_value_meatlive_2010usd,20.0,275146285.2090082,108176861.09028214,149836809.7013158,171173248.37399232,265956386.92250374,375964658.270576,483264971.8089712,204791409.89658368,1.0611215821806432,0.5670139059046785,333428162.1076554,3.225275369732645,1.6281354880853216,1.2536948857137695
Burundi,Chickens,output_value_meatlive_2010usd,20.0,25344797.1293606,4400336.661643762,19078976.680370763,21173983.271337353,25049609.649762046,28820937.50516839,35943459.664537035,7646954.233831037,1.4245998709629122,0.7807857595088631,16864482.984166272,1.8839301639021944,2.2053856304717754,0.6732433447052327
Burundi,Pigs,output_value_meatlive_2010usd,20.0,53884082.70923734,55292646.6222997,15413001.552794803,20712714.848344106,27281323.974562407,65218633.8758049,201015575.1249213,44505919.0274608,3.9036212473932363,0.26666840458781843,185602573.57212648,13.041948671475454,4.170289651981054,6.803283218409255
Burundi,Sheep,output_value_meatlive_2010usd,20.0,29093335.59597203,23560725.639038134,9554011.425376045,14249992.779092634,19960202.944415923,31880848.855266564,96492797.57096414,17630856.07617393,4.3408325889503,0.5902261055322575,86938786.1455881,10.099715530449682,4.931058694482558,4.355606322625599
Cambodia,Buffaloes,output_value_meatlive_2010usd,20.0,436300466.12779695,141244145.53739187,249128113.62188518,296242897.6307782,449472922.30125326,555585232.7910475,672843463.1905508,259342335.16026926,0.8612960963402225,0.7725110077209658,423715349.5686656,2.7007929912388797,1.6338071040611883,0.9426938276933088
Cambodia,Cattle,output_value_meatlive_2010usd,20.0,1081181192.1455026,366050051.7622014,437127825.9668575,814728038.222866,1226366396.4561367,1342420410.6138854,1483448563.9946303,527692372.39101934,0.48718189041397797,1.4956414225075334,1046320738.0277729,3.3936264769086186,1.9828233129215114,0.853187710501
Cambodia,Chickens,output_value_meatlive_2010usd,20.0,98556783.648114,18750378.87983544,66944098.23975356,85564428.71106818,96395741.49264169,108369806.02509725,140750416.63615265,22805377.314029068,1.944921784575146,1.2914341581522755,73806318.3963991,2.1025067233271137,3.2363559427274216,0.7656595328127961
Cambodia,Pigs,output_value_meatlive_2010usd,20.0,467691625.1608405,73518915.5653297,278494519.39438796,419772282.94444716,471712731.81542385,520865471.73282164,580145723.0575778,101093188.78837448,1.0726043222273307,1.911288136587651,301651203.6631899,2.083149515183129,2.983892458814982,0.6394807333316218
Cameroon,Cattle,output_value_meatlive_2010usd,20.0,3114926460.655448,716182613.3135079,1696667619.380229,2807404944.5895395,2916040614.8253484,3377832952.80886,4477106340.063805,570428008.2193203,2.7366568659760686,2.1376457289528643,2780438720.6835756,2.638764534033622,4.874302594928933,0.9534979405114032
Cameroon,Chickens,output_value_meatlive_2010usd,20.0,292541068.6476601,94062701.71886173,142133764.58779123,226620197.32731912,295160110.6947164,376437828.4750236,425580212.3566408,149817631.1477045,0.8705257229260543,1.0214174722603724,283446447.7688496,2.9942231783621986,1.8919431951864267,0.9603142074371215
Cameroon,Horses,output_value_meatlive_2010usd,20.0,5622593.434689826,1715482.178569945,3095714.311380197,4805345.319363162,5303026.5769959465,5835700.949614912,9611631.236919643,1030355.6302517503,4.181667507238215,2.142281946939456,6515916.925539447,3.1048185556355112,6.323949454177671,1.2287166264270502
Cameroon,Pigs,output_value_meatlive_2010usd,20.0,288084478.20888764,125915906.35303158,174495923.7562552,203344721.3105471,244248154.91702336,327593874.026322,647099397.7772537,124249152.7157749,3.242285633784315,0.5613899945082867,472603474.02099854,3.7083926308854935,3.803675628292602,1.9349316033996353
Cameroon,Sheep,output_value_meatlive_2010usd,20.0,291718669.9624554,92449119.2706735,187366928.86231828,223149613.65536368,274690696.5880078,309713436.0831434,579569861.6376358,86563822.42777973,3.5220159704013643,1.0087790173376854,392202932.77531755,3.0932345700319277,4.53079498773905,1.4277983843171773
Canada,Cattle,output_value_meatlive_2010usd,20.0,22745760724.935574,3080732734.8944635,18325157781.5408,20635899393.917362,22385978659.013252,24420381324.34001,29256847364.533516,3784481930.4226494,1.8155374584528476,1.0730189632637361,10931689582.992718,1.596539997816792,2.8885564217165838,0.4883275263282402
Canada,Chickens,output_value_meatlive_2010usd,20.0,2731651690.340683,300257738.0362146,2317295481.95134,2467919395.347303,2780569237.32103,2859297445.362271,3412421142.4922066,391378050.0149679,1.614428568865862,1.1836988695507387,1095125660.5408664,1.4725878374469046,2.7981274384166004,0.3938494484661627
Canada,Ducks,output_value_meatlive_2010usd,20.0,34895030.263181426,11108133.021152334,23304775.836266093,27415464.92209319,30752391.35347391,36137758.2323165,62673939.910092875,8722293.310223311,3.659765548035864,0.853859788053509,39369164.07382678,2.689317432204683,4.5136253360893726,1.2801984607086332
Canada,Horses,output_value_meatlive_2010usd,20.0,520458814.9856064,103289713.8616284,399046010.0707972,417146219.6758919,518913651.23569685,547095058.2365882,749581649.1020749,129948838.56069636,1.7750677914573114,0.9224217968590154,350535639.03127766,1.8784341408878815,2.697489588316327,0.6755182450809337
Canada,Pigs,output_value_meatlive_2010usd,20.0,6777489894.985373,599818543.7285166,5908007727.277435,6431860906.911337,6682244629.738755,7106202422.336237,8138179451.610888,674341515.4249,2.159046697510168,1.1481376791305458,2230171724.333452,1.3774828719395014,3.3071843766407136,0.3337458964624349
Canada,Sheep,output_value_meatlive_2010usd,20.0,132555405.65916145,12036275.95266203,112006547.07220018,125639451.54471031,133190887.48394394,139576918.6015835,155374954.79487038,13937467.056873202,1.591685721688322,1.5199562678999692,43368407.7226702,1.3871952922065764,3.1116419895882914,0.3256109223530643
Canada,Turkeys,output_value_meatlive_2010usd,20.0,554253262.2344241,39541691.17195403,481230820.862,532081100.59198785,558250724.3208888,584652028.1124082,631199437.7523181,52570927.52042031,1.387624622051678,1.4650664747920161,149968616.89031816,1.311635519565618,2.852691096843694,0.26864025491906846
