region,species,production_system,agesex_scenario,year,ahle_total_mean,ahle_dueto_mortality_mean,ahle_dueto_healthcost_mean,ahle_dueto_productionloss_mean,ahle_when_mort_imp25_mean,ahle_when_mort_imp50_mean,ahle_when_mort_imp75_mean,ahle_when_mort_imp100_mean,ahle_when_repro_imp25_mean,ahle_when_repro_imp50_mean,ahle_when_repro_imp75_mean,ahle_when_repro_imp100_mean,ahle_when_all_growth_imp25_mean,ahle_when_all_growth_imp50_mean,ahle_when_all_growth_imp75_mean,ahle_when_all_growth_imp100_mean,ahle_total_stdev,ahle_dueto_mortality_stdev,ahle_dueto_healthcost_stdev,ahle_dueto_productionloss_stdev,ahle_total_mean_usd,ahle_dueto_mortality_mean_usd,ahle_dueto_healthcost_mean_usd,ahle_dueto_productionloss_mean_usd,ahle_when_mort_imp25_mean_usd,ahle_when_mort_imp50_mean_usd,ahle_when_mort_imp75_mean_usd,ahle_when_mort_imp100_mean_usd,ahle_when_repro_imp25_mean_usd,ahle_when_repro_imp50_mean_usd,ahle_when_repro_imp75_mean_usd,ahle_when_repro_imp100_mean_usd,ahle_when_all_growth_imp25_mean_usd,ahle_when_all_growth_imp50_mean_usd,ahle_when_all_growth_imp75_mean_usd,ahle_when_all_growth_imp100_mean_usd,ahle_total_stdev_usd,ahle_dueto_mortality_stdev_usd,ahle_dueto_healthcost_stdev_usd,ahle_dueto_productionloss_stdev_usd
National,All Small Ruminants,Crop livestock mixed,Overall,2019,64862773820.04726,47250114524.87837,104572936.05585746,17508086359.113026,100750536212.75682,108582302012.66603,114194294090.67256,47250114524.87837,113812853944.96077,135558553904.90785,157989735662.48343,190178798140.52423,90313970887.83612,91084583627.39227,90476757772.25453,93991304112.11763,9173302959.988754,5568841840.256868,1150372.9554583533,10731332068.33578,2231280758.1780806,1625404914.898765,3597311.158708192,602278532.1206074,3465820525.2111497,3735233430.3757696,3928286073.6907806,1625404914.898765,3915164524.8053656,4663217052.259062,5434850167.699531,6542154581.326782,3106802462.62304,3133311556.7692285,3112402334.806957,3233302801.4385276,315561811.16069984,191568274.24580082,39572.8534114794,369158044.6455776
National,All Small Ruminants,Crop livestock mixed,Overall,2020,68105912511.049614,49612620251.122284,109801582.85865033,18383490677.06868,105788063023.39465,114011417113.29935,119904008795.20618,49612620251.122284,119503496642.2088,142336481600.15323,165889222445.6076,199687738047.55048,94829669432.22794,95638812808.7619,95000595660.86725,98690869317.72351,9631968107.988192,5847283932.269712,1207891.6032312708,11267898671.75257,1949941019.3525486,1420459395.3502753,3143730.1478220844,526337893.8544513,3028819023.8065243,3264261951.8190393,3432972799.4856286,1420459395.3502753,3421505732.2797956,4075237138.5880527,4749575882.456737,5717261499.395839,2715069154.202189,2738235745.7985506,2719962944.656182,2825619204.308715,275772969.1649686,167413641.06213138,34583.15581176653,322611312.46708876
National,All Small Ruminants,Crop livestock mixed,Overall,2021,71511208136.6021,52093251263.678406,115291662.00158286,19302665210.922108,111077466174.56439,119711987968.96431,125899209234.9665,52093251263.678406,125478671474.31926,149453305680.16092,174183683567.88803,209672124949.928,99571152903.83932,100420753449.2,99750625443.91061,103625412783.6097,10113566513.387602,6139648128.883198,1268286.1833928344,11831293605.340197,2047438070.3201761,1491482365.1177893,3300916.6552131893,552654788.5471736,3180259974.9968505,3427475049.4099913,3604621439.459911,1491482365.1177893,3592581018.893786,4278998995.517456,4987054676.579576,6003124574.36563,2850822611.912298,2875147533.088478,2855961091.888991,2966900164.524151,289561617.62321705,175784323.11523792,36312.313602354865,338741878.09044313
National,All Small Ruminants,Overall,Adult Combined,2017,,,134017450.44635387,,,,,,,,,,,,,,,,1402726.4706213528,,,,5615388.58113603,,,,,,,,,,,,,,,,58774.83998800166,
National,All Small Ruminants,Overall,Adult Combined,2018,,,140718322.9686716,,,,,,,,,,,,,,,,1472862.7941524205,,,,5130203.057424463,,,,,,,,,,,,,,,,53696.52686530177,
National,All Small Ruminants,Overall,Adult Combined,2019,,,147754239.11710516,,,,,,,,,,,,,,,,1546505.9338600417,,,,5082748.875277743,,,,,,,,,,,,,,,,53199.83604468706,
National,All Small Ruminants,Overall,Adult Combined,2020,,,155141951.0729604,,,,,,,,,,,,,,,,1623831.2305530435,,,,4441870.655069348,,,,,,,,,,,,,,,,46491.92717955857,
National,All Small Ruminants,Overall,Adult Combined,2021,,,162899048.62660843,,,,,,,,,,,,,,,,1705022.792080696,,,,4663964.187822816,,,,,,,,,,,,,,,,48816.5235385365,
National,All Small Ruminants,Overall,Adult Female,2017,249510009980.54785,121080423056.03549,104610945.56392539,128324975978.94844,120425192936.8937,123396418546.76749,126084006721.9686,121080423056.03549,139174232056.53604,168258885732.5327,200104598278.95728,237543193579.2125,106252371020.06985,106385481374.15376,106322712528.78467,108165519621.71516,12347181620.650116,6071748488.487858,1374158.7545009155,13759325040.462084,10454576297.769169,5073321591.803789,4383243.430053563,5376871462.535327,5045867169.138749,5170362794.940427,5282973890.730984,5073321591.803789,5831459939.550811,7050119387.216279,8384468384.274057,9953161564.47286,4452019859.783579,4457597240.638567,4454967199.130071,4532181605.704838,517352198.91804516,254408862.54908064,57577.84044534841,576521613.1109582
National,All Small Ruminants,Overall,Adult Female,2018,261985510479.57526,127134444208.83728,109841492.84212166,134741224777.89586,126446452583.7384,129566239474.1059,132388207058.06705,127134444208.83728,146132943659.36285,176671830019.1594,210109828192.90512,249420353258.17316,111564989571.07335,111704755442.86147,111638848155.22389,113573795602.80095,12964540701.682625,6375335912.912252,1442866.6922259615,14447291292.48519,9551271209.808632,4634972195.691553,4004518.7472577756,4912294495.369822,4609889913.128035,4723628763.235275,4826509940.481918,4634972195.691553,5327605236.729588,6440969046.560141,7660026500.103664,9093180133.718937,4067352698.10224,4072448177.4090157,4070045378.9573874,4140588241.4794593,472651499.4119388,232427214.18597344,52602.951483166245,526708508.1500743
National,All Small Ruminants,Overall,Adult Female,2019,275084786003.5541,133491166419.27914,115333567.48422775,141478286016.7907,132768775212.92535,136044551447.81119,139007617410.97043,133491166419.27914,153439590842.331,185505421520.11734,220615319602.55038,261891370921.0818,117143239049.62704,117289993215.00452,117220790562.9851,119252485382.94101,13612767736.766754,6694102708.557864,1515010.0268372595,15169655857.109447,9462922316.27565,4592098880.082531,3967477.101943696,4866855959.091176,4567248607.673797,4679935377.765932,4781864908.056328,4592098880.082531,5278325091.971242,6381390329.126234,7589171547.830662,9009068565.126352,4029729841.1450753,4034778187.463068,4032397614.805257,4102287958.545946,468279491.112471,230277271.34075335,52116.37619302745,521836474.58644974
National,All Small Ruminants,Overall,Adult Female,2020,288839025303.73175,140165724740.2431,121100245.85843915,148552200317.63022,139407213973.57162,142846779020.20175,145957998281.51895,140165724740.2431,161111570384.44757,194780692596.12323,231646085582.67792,274985939467.1359,123000401002.10838,123154492875.75475,123081830091.13435,125215109652.08803,14293406123.605091,7028807843.985757,1590760.5281791224,15928138649.96492,8269752840.301167,4013086178.588905,3467222.274053484,4253199439.438208,3991369249.7200155,4089847468.80367,4178924816.6309657,4013086178.588905,4612786881.520309,5576767835.090072,6632261247.168971,7873125009.890592,3521625633.7790184,3526037439.657446,3523957030.7900267,3585034977.8915367,409234644.6743605,201241863.2510229,45545.07958997159,456038686.9563237
National,All Small Ruminants,Overall,Adult Female,2021,303280976568.9184,147174010977.25528,127155258.15136111,155979810333.51175,146377574672.25015,149989117971.2118,153255898195.59485,147174010977.25528,169167148903.66992,204519727225.92938,243228389861.81177,288735236440.49274,129150421052.21379,129312217519.54253,129235921595.69109,131475865134.69243,15008076429.785345,7380248236.185046,1670298.5545880788,16724545582.463165,8683240482.316227,4213740487.518351,3640583.3877561586,4465859411.410119,4190937712.206015,4294339842.243852,4387871057.462513,4213740487.518351,4843426225.596324,5855606226.844575,6963874309.527418,8266781260.385122,3697706915.467969,3702339311.64032,3700154882.3295283,3764286726.7861137,429696376.9080785,211303956.4135741,47822.333569470175,478840621.30413985
National,All Small Ruminants,Overall,Adult Male,2017,114374415044.01512,109226346763.25745,29406504.882428482,5118661775.875247,118221990073.36588,118347959251.89252,120325201835.18301,109226346763.25745,,,,,108729522571.93608,111205973094.18535,109045548059.06117,111095024890.15398,5903797079.590088,5782061025.85151,281654.5203087097,8263597869.147357,4792336983.528618,4576630717.349147,1232145.1510824678,214474121.02838832,4953552025.397579,4958830187.937738,5041677499.145093,4576630717.349147,,,,,4555813570.914214,4659577908.603606,4569055174.19677,4654929131.329152,247371626.57295108,242270833.77470416,11801.445049874132,346248290.4947142
National,All Small Ruminants,Overall,Adult Male,2018,120093135796.21591,114687664101.42033,30876830.126549907,5374594864.669028,124133089577.03418,124265357214.48715,126341461926.94217,114687664101.42033,,,,,114165998700.53293,116766271748.89465,114497825462.01425,116649776134.6617,6198986933.569592,6071164077.144087,295737.24632414524,8676777762.604725,4378265455.697637,4181196823.6216593,1125684.3101666868,195942947.7658105,4525551060.023817,4530373174.328083,4606062242.52243,4181196823.6216593,,,,,4162178337.769032,4256977141.9433374,4174275828.9156947,4252730032.2300735,225998015.3871872,221337945.5753202,10781.76667600137,316331454.6906412
National,All Small Ruminants,Overall,Adult Male,2019,126097792586.0267,120422047306.49133,32420671.632877402,5643324607.902493,130339744055.8859,130478625075.21155,132658535023.28928,120422047306.49133,,,,,119874298635.55957,122604585336.33939,120222716735.11496,122482264941.39478,6508936280.248073,6374722281.00129,310524.10864035256,9110616650.73496,4337766667.619319,4142520912.8558497,1115271.7733340466,194130482.99013555,4483689885.736406,4488467395.667715,4563456342.874957,4142520912.8558497,,,,,4123678347.2702575,4217600266.1302347,4135663937.086317,4213392442.0194454,223907542.38505912,219290578.0407912,10682.035746449576,313405400.82852316
National,All Small Ruminants,Overall,Adult Male,2020,132402682215.32802,126443149671.8159,34041705.214521274,5925490838.297594,136856731258.68019,137002556328.97212,139291461774.45377,126443149671.8159,,,,,125868013567.33754,128734814603.15636,126233852571.87071,128606378188.46452,6834383094.260476,6693458395.051355,326050.3140723701,9566147483.27171,3790822435.3073773,3620195003.204837,974648.3810158641,169652783.72152492,3918346355.20833,3922521474.1624455,3988055147.4223104,3620195003.204837,,,,,3603728276.007678,3685807683.3301854,3614202615.9748964,3682130419.1375127,195675286.41960362,191640470.03588364,9335.149597758436,273888458.2418787
National,All Small Ruminants,Overall,Adult Male,2021,139022816326.09442,132765307155.40672,35743790.47524734,6221765380.212451,143699567821.6142,143852684145.42072,146256034863.17642,132765307155.40672,,,,,132161414245.70442,135171555333.31416,132545545200.46428,135036697097.88774,7176102248.973499,7028131314.803923,342352.82977598865,10044454857.435295,3980363557.0727463,3801204753.3650794,1023380.8000666572,178135422.90760052,4114263672.9687467,4118647547.8705673,4187457904.793425,3801204753.3650794,,,,,3783914689.8080626,3870098067.4966946,3794912746.773642,3866236940.0943885,205459050.74058378,201222493.5376778,9801.907077646358,287582881.1539726
National,All Small Ruminants,Overall,Juvenile Combined,2017,,113188130861.54793,26716834.480219323,,116204115366.16394,119454390591.98495,121090712747.12195,113188130861.54793,,,,,,,,,,5748884418.977204,261656.34855344213,,,4742631168.12904,1119446.8090883354,,4869002210.793243,5005190135.036218,5073752734.267982,4742631168.12904,,,,,,,,,,240880719.73520905,10963.513086953539,
National,All Small Ruminants,Overall,Juvenile Combined,2018,,118847537404.62534,28052676.20423029,,122014321134.47217,125427110121.5842,127145248384.47806,118847537404.62534,,,,,,,,,,6036328639.9260645,274739.16598111426,,,4332854363.936092,1022723.4250362763,,4448306589.561885,4572727490.313556,4635366086.222196,4332854363.936092,,,,,,,,,,220067941.33740443,10016.234414791541,
National,All Small Ruminants,Overall,Juvenile Combined,2019,,124789914274.8566,29455310.014441803,,128115037191.19577,131698465627.66345,133502510803.70197,124789914274.8566,,,,,,,,,,6338145071.922368,288476.12428017,,,4292775626.7204432,1013263.2724547616,,4407159923.673089,4530429935.849585,4592489127.140824,4292775626.7204432,,,,,,,,,,218032321.29352224,9923.584629388626,
National,All Small Ruminants,Overall,Juvenile Combined,2020,,131029409988.59941,30928075.515163895,,134520789050.75557,138283388909.04663,140177636343.8871,131029409988.59941,,,,,,,,,,6655052325.518487,302899.9304941785,,,3751504265.3144083,885502.0199144506,,3851465971.962159,3959193003.765771,4013427219.8244643,3751504265.3144083,,,,,,,,,,190540865.4991689,8672.330748579407,
National,All Small Ruminants,Overall,Juvenile Combined,2021,,137580880488.02942,32474479.29092209,,141246828503.29333,145197558354.49893,147186518161.08142,137580880488.02942,,,,,,,,,,6987804941.794412,318044.9270188874,,,3939079478.58013,929777.1209101732,,4044039270.560267,4157152653.9540586,4214098580.815687,3939079478.58013,,,,,,,,,,200067908.77412736,9105.947286008379,
National,All Small Ruminants,Overall,Juvenile Female,2017,113356985299.80234,,15481449.950923713,,,,,,,,,,106397790331.26642,108220741308.31873,104897949944.1402,107001107137.99792,5846123663.882571,,191471.04595657848,,4749706241.422032,,648679.3845451127,,,,,,,,,,4458112991.214226,4534495418.0281725,4395269036.525157,4483392223.851797,244955085.7499428,,8022.718843716034,
National,All Small Ruminants,Overall,Juvenile Female,2018,119024834564.79245,,16255522.4484699,,,,,,,,,,111717679847.82976,113631778373.7347,110142847441.34723,112351162494.89784,6138429847.076701,,201044.5982544074,,4339318130.800088,,592631.6431708647,,,,,,,,,,4072919365.6699677,4142702133.845761,4015505307.1719394,4096014400.8029375,223790270.55538082,,7329.533147385906,
National,All Small Ruminants,Overall,Juvenile Female,2019,124976076293.0321,,17068298.570893396,,,,,,,,,,117303563840.22125,119313367292.42142,115649989813.41458,117968720619.64273,6445351339.430536,,211096.8281671278,,4299179603.988067,,587149.8231286267,,,,,,,,,,4035245017.250622,4104382297.4886756,3978362036.598684,4058126424.1915646,221720219.1085419,,7261.735245990344,
National,All Small Ruminants,Overall,Juvenile Female,2020,131224880107.68367,,17921713.499438062,,,,,,,,,,123168742032.23232,125279035657.0425,121432489304.08531,123867156650.62486,6767618906.402062,,221651.66957548418,,3757100772.1257415,,513116.74715420406,,,,,,,,,,3526445407.39009,3586865243.938465,3476734739.2593703,3546441722.8744197,193763760.33135456,,6346.111028805199,
National,All Small Ruminants,Overall,Juvenile Female,2021,137786124113.06787,,18817799.17440997,,,,,,,,,,129327179133.84392,131542987439.89464,127504113769.2896,130060514483.15611,7105999851.722166,,232734.2530542584,,3944955810.732029,,538772.5845119144,,,,,,,,,,3702767677.7595944,3766208506.135389,3650571476.2223396,3723763809.018141,203451948.3479223,,6663.41658024546,
National,All Small Ruminants,Overall,Juvenile Male,2017,115844835045.98798,,11235384.529295607,,,,,,,,,,108050591310.66475,107162539776.93854,108330885571.53172,108499637735.90962,5967759305.552795,,178333.62918590035,,4853948211.477306,,470767.4245432225,,,,,,,,,,4527366060.241375,4490156320.574355,4539110509.837962,4546181297.811719,250051671.23951337,,7472.255453508344,
National,All Small Ruminants,Overall,Juvenile Male,2018,121637076798.28738,,11797153.755760388,,,,,,,,,,113453120876.19801,112520666765.78549,113747429850.10834,113924619622.70512,6266147270.830436,,187250.3106451954,,4434553298.547167,,430091.78186541155,,,,,,,,,,4136188772.822417,4102194060.3555026,4146918468.6141887,4153378320.4227037,228446496.58199185,,6826.63135766285,
National,All Small Ruminants,Overall,Juvenile Male,2019,127718930638.20175,,12387011.443548407,,,,,,,,,,119125776920.0079,118146700104.07477,119434801342.61377,119620850603.84036,6579454634.371957,,196612.8261774552,,4393533850.0744505,,426113.4493261348,,,,,,,,,,4097929184.805783,4064248922.1295257,4108559631.3216925,4114959729.7479463,226333375.22242048,,6763.485278595626,
National,All Small Ruminants,Overall,Juvenile Male,2020,134104877170.11183,,13006362.015725829,,,,,,,,,,125082065766.00829,124054035109.27849,125406541409.74443,125601893134.0324,6908427366.090555,,206443.46748632792,,3839557995.009766,,372385.2727602465,,,,,,,,,,3581225797.1423783,3551792241.775447,3590515862.3389835,3596108979.387794,197795248.66027012,,5910.684852268212,
National,All Small Ruminants,Overall,Juvenile Male,2021,140810121028.61743,,13656680.11651212,,,,,,,,,,131336169054.3087,130256736864.74245,131676868480.23164,131881987790.73402,7253848734.395083,,216765.64086064434,,4031535894.760255,,391004.53639825876,,,,,,,,,,3760287086.9994974,3729381853.86422,3770041655.455932,3775914428.357184,207685011.09328362,,6206.219094881622,
National,All Small Ruminants,Overall,Neonatal Combined,2017,,120147046624.13495,33282729.764826544,,117844111976.13263,121370056898.8689,124979142644.74307,120147046624.13495,,,,,,,,,,5739324841.735069,391920.83813726675,,,5034212719.487987,1394560.6340665019,,4937718771.256437,5085457373.885453,5236679612.617977,5034212719.487987,,,,,,,,,,240480169.35384315,16421.651000339156,
National,All Small Ruminants,Overall,Neonatal Combined,2018,,126154398955.34174,34946866.25306787,,123736317574.93927,127438559743.81235,131228099776.98022,126154398955.34174,,,,,,,,,,6026291083.821823,411516.88004413014,,,4599242441.031127,1274066.6340857905,,4511085844.014236,4646059411.730126,4784215619.495041,4599242441.031127,,,,,,,,,,219701999.64673692,15002.773708823872,
National,All Small Ruminants,Overall,Neonatal Combined,2019,,132462118903.10883,36694209.565721266,,129923133453.68625,133810487731.00296,137789504765.82925,132462118903.10883,,,,,,,,,,6327605638.012914,432092.72404633666,,,4556699624.286718,1262281.5664297515,,4469358472.42189,4603083539.796626,4739961807.921611,4556699624.286718,,,,,,,,,,217669764.54950297,14863.998625593156,
National,All Small Ruminants,Overall,Neonatal Combined,2020,,139085224848.26425,38528920.04400733,,136419290126.37053,140501012117.55313,144678980004.12073,139085224848.26425,,,,,,,,,,6643985919.91356,453697.36024865345,,,3982150376.0558467,1103121.8708504261,,3905821974.0497303,4022685794.630785,4142305232.344568,3982150376.0558467,,,,,,,,,,190224023.13658634,12989.813373064893,
National,All Small Ruminants,Overall,Neonatal Combined,2021,,146039486090.67746,40455366.046207696,,143240254632.68906,147526062723.4308,151912929004.32672,146039486090.67746,,,,,,,,,,6976185215.909238,476382.22826108616,,,4181257894.8586392,1158277.9643929475,,4101113072.752217,4223820084.362324,4349420493.961795,4181257894.8586392,,,,,,,,,,199735224.2934157,13639.304041718138,
National,All Small Ruminants,Overall,Neonatal Female,2017,118137809792.4674,,17162308.1715552,,,,,,,,,,107028326815.63138,104791594189.70569,106018772674.12099,106136630834.67432,5856546264.826559,,254775.41325999642,,4950024835.568645,,719108.0639984717,,,,,,,,,,4484532740.004403,4390812684.856024,4442231989.024625,4447170296.4372835,245391797.19409937,,10675.198950655164,
National,All Small Ruminants,Overall,Neonatal Female,2018,124044700282.09079,,18020423.58013296,,,,,,,,,,112379743156.41296,110031173899.191,111319711307.82706,111443462376.40805,6149373578.067887,,267514.1839229962,,4522328629.414953,,656975.0846694214,,,,,,,,,,4097056373.120364,4011433996.945119,4058410527.178941,4062922150.8040686,224189248.89029965,,9752.831438814874,
