species,production_system,item,group,age_group,sex,year,mean_current,stdev_current,mean_ideal,stdev_ideal,mean_all_mort_25_imp,mean_all_mort_50_imp,mean_all_mort_75_imp,mean_mortality_zero,stdev_mortality_zero,mean_current_repro_25_imp,mean_current_repro_50_imp,mean_current_repro_75_imp,mean_current_repro_100_imp,mean_current_growth_25_imp_all,mean_current_growth_50_imp_all,mean_current_growth_75_imp_all,mean_current_growth_100_imp_all,mean_current_usd,stdev_current_usd,mean_ideal_usd,stdev_ideal_usd,mean_all_mort_25_imp_usd,mean_all_mort_50_imp_usd,mean_all_mort_75_imp_usd,mean_mortality_zero_usd,stdev_mortality_zero_usd,mean_current_repro_25_imp_usd,mean_current_repro_50_imp_usd,mean_current_repro_75_imp_usd,mean_current_repro_100_imp_usd,mean_current_growth_25_imp_all_usd,mean_current_growth_50_imp_all_usd,mean_current_growth_75_imp_all_usd,mean_current_growth_100_imp_all_usd
Cattle,Pastoral,Total Number Increase,Overall,Overall,Overall,2017.0,-253550.44983113866,1875.6310081268193,4015723.344913282,73568.94364019638,,,,1602900.275298887,487.3536333590117,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Total Number Increase,Overall,Overall,Overall,2018.0,1532552.9357440923,3104.5379073879008,4619104.393230611,47922.6418351024,,,,2461155.2208561087,637.2096488251942,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Total Number Increase,Overall,Overall,Overall,2019.0,1832696.6178497644,2098.439391276944,4738343.099954729,84551.05126444774,,,,2601441.0603288678,576.1317184216653,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Total Number Increase,Overall,Overall,Overall,2020.0,658042.0163683821,2809.6884399400833,5222383.533714625,89480.77965712521,,,,1953164.1684114416,381.6486235401368,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Total Number Increase,Overall,Overall,Overall,2021.0,1714216.5713024838,4211.79593864463,5401735.554660841,72656.75835473822,,,,3270350.684845976,1076.8276289730181,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Total Production Value,Overall,Overall,Overall,2017.0,1875659558.1655107,67812594242.597305,173684928280.77713,45423942297.46488,,,,40282652317.68019,25461632569.66316,,,,,,,,,78590938.94072668,2841376746.8253746,7277472894.275918,1903282639.9683673,,,,1687860387.5032034,1066853311.3603761,,,,,,,,
Cattle,Pastoral,Total Production Value,Overall,Overall,Overall,2018.0,40837364320.76253,6657514305.090972,218477273279.5428,22398626323.97113,,,,54558018833.25437,7681503007.349409,,,,,,,,,1488817993.8171585,242714662.32886153,7965080536.143141,816592315.9482741,,,,1989035323.3366513,280046474.2796328,,,,,,,,
Cattle,Pastoral,Total Production Value,Overall,Overall,Overall,2019.0,46559746397.86793,6364869404.565395,215211535889.618,22997197942.1937,,,,52448374594.37651,5574191329.236214,,,,,,,,,1601656237.080399,218951638.88803294,7403281276.571626,791104083.8739136,,,,1804225168.581653,191752296.7771038,,,,,,,,
Cattle,Pastoral,Total Production Value,Overall,Overall,Overall,2020.0,26835433818.675743,5660855945.530878,245441742790.09174,30897773369.747795,,,,46901245035.533905,6153845889.06009,,,,,,,,,768325557.1484596,162076019.626718,7027244837.959248,884634438.9050684,,,,1342829986.1433454,176190819.31991562,,,,,,,,
Cattle,Pastoral,Total Production Value,Overall,Overall,Overall,2021.0,49404342174.322105,8275967755.691557,248085388710.0391,21325982692.813137,,,,73562716722.03006,8552007708.027654,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Value of Herd Increase,Overall,Overall,Overall,2017.0,-301457831417.7546,43188406693.41701,-69216465789.6974,20945891232.343494,,,,-90731583932.35252,16864368156.978151,,,,,,,,,-12631212268.247896,1809612740.5494218,-2900199566.0083385,877641814.9732004,,,,-3801692232.3564405,706624249.762734,,,,,,,,
Cattle,Pastoral,Value of Herd Increase,Overall,Overall,Overall,2018.0,609269679.6122208,4056195964.7138057,38657138148.03601,5733720167.013195,,,,11480424691.434254,5005842318.120053,,,,,,,,,22212296.92908232,147877749.68239433,1409332943.5320683,209035668.63695607,,,,418544711.2359323,182499244.0474271,,,,,,,,
Cattle,Pastoral,Value of Herd Increase,Overall,Overall,Overall,2019.0,-302506976.1817341,4049072030.8067813,36642203016.828835,4699167508.933401,,,,8662236719.872341,4268630226.948163,,,,,,,,,-10406246.224399388,139288161.43265015,1260492540.074436,161651459.29818457,,,,297981121.9522817,146840967.91159755,,,,,,,,
Cattle,Pastoral,Value of Herd Increase,Overall,Overall,Overall,2020.0,-21226605736.22821,3380592187.3325562,43830908774.07016,6059483192.615137,,,,223204493.814476,3387969498.531682,,,,,,,,,-607739147.7572554,96789766.59644665,1254923159.8679852,173489120.0736883,,,,6390569.954143932,97000986.46252465,,,,,,,,
Cattle,Pastoral,Value of Herd Increase,Overall,Overall,Overall,2021.0,-13422597685.445915,5254135664.490502,34599226669.83531,7152393109.982345,,,,10473795826.285526,6336342198.944371,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Value of Herd Increase plus Offtake,Overall,Overall,Overall,2017.0,-10006080199.983456,67790669587.206345,58114503130.49338,42510559421.861885,,,,30814095923.758533,25493298240.27655,,,,,,,,,-419259046.5628209,2840458094.3728943,2435022574.974265,1781210649.5100276,,,,1291123818.6669412,1068180116.5233175,,,,,,,,
Cattle,Pastoral,Value of Herd Increase plus Offtake,Overall,Overall,Overall,2018.0,30087706639.558777,6602467370.544259,79008100544.20679,8263711715.789814,,,,43609816520.77448,7628105650.240413,,,,,,,,,1096915038.0474572,240707802.483209,2880418060.862109,301272202.62181234,,,,1589893976.3402805,278099753.4907562,,,,,,,,
Cattle,Pastoral,Value of Herd Increase plus Offtake,Overall,Overall,Overall,2019.0,36872851518.97575,6118637806.747468,79384645626.45357,5952911107.996475,,,,42714572546.26883,5457399489.864447,,,,,,,,,1268426853.308878,210481266.84087303,2730833448.0500717,204780264.98323774,,,,1469382177.2209542,187734655.09213,,,,,,,,
Cattle,Pastoral,Value of Herd Increase plus Offtake,Overall,Overall,Overall,2020.0,15714057404.75056,5628280340.957991,88600113354.94418,9759448121.54769,,,,36144462426.3853,5938153008.476448,,,,,,,,,449909324.81834745,161143347.18691218,2536710675.7737303,279422850.6278585,,,,1034852442.4545509,170015314.43457812,,,,,,,,
Cattle,Pastoral,Value of Herd Increase plus Offtake,Overall,Overall,Overall,2021.0,34808985095.009735,8046717719.002489,94632451021.4857,10923954952.562283,,,,56944645412.605385,8142803194.197175,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Value of Hides,Overall,Overall,Overall,2017.0,94391784.79233892,29342.806776080724,0.0,0.0,,,,0.0,0.0,,,,,,,,,3955056.2162658293,1229.4761731409096,0.0,0.0,,,,0.0,0.0,,,,,,,,
Cattle,Pastoral,Value of Hides,Overall,Overall,Overall,2018.0,17293715.21360378,25861.08880285652,0.0,0.0,,,,0.0,0.0,,,,,,,,,630481.296190618,942.8241755999129,0.0,0.0,,,,0.0,0.0,,,,,,,,
Cattle,Pastoral,Value of Hides,Overall,Overall,Overall,2019.0,15366265.81093738,28052.039464557667,0.0,0.0,,,,0.0,0.0,,,,,,,,,528599.8610561625,964.9907365752257,0.0,0.0,,,,0.0,0.0,,,,,,,,
Cattle,Pastoral,Value of Hides,Overall,Overall,Overall,2020.0,42433119.61347841,36939.017984672006,0.0,0.0,,,,0.0,0.0,,,,,,,,,1214903.0453118223,1057.6013700899666,0.0,0.0,,,,0.0,0.0,,,,,,,,
Cattle,Pastoral,Value of Hides,Overall,Overall,Overall,2021.0,41251773.0537997,45866.92683308179,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Value of Manure,Overall,Overall,Overall,2017.0,7242941724.991677,266551284.71423358,4193604443.2018714,163418477.75406715,,,,4102958256.028683,195694242.91985846,,,,,,,,,303482360.8484674,11168613.00887528,175713822.53375635,6847304.219491568,,,,171915708.46218926,8199672.605517251,,,,,,,,
Cattle,Pastoral,Value of Manure,Overall,Overall,Overall,2018.0,3013782489.390186,130565636.96784006,3229987070.978946,123984257.02924326,,,,3086723036.318077,73438573.99320816,,,,,,,,,109874221.17675483,4760064.047353029,117756445.6241196,4520125.034644796,,,,112533432.91951407,2677368.439906201,,,,,,,,
Cattle,Pastoral,Value of Manure,Overall,Overall,Overall,2019.0,2975268025.817097,83795620.536701,3229404725.9056997,108423975.93064338,,,,3050745093.995615,98131884.28719725,,,,,,,,,102349281.49767704,2882571.07600516,111091589.22610961,3729787.0098863384,,,,104945694.20086569,3375738.8449228923,,,,,,,,
Cattle,Pastoral,Value of Manure,Overall,Overall,Overall,2020.0,3050926509.132719,94314849.32952248,3480899513.1709557,92184486.19795631,,,,3214419500.9193563,101443352.06607969,,,,,,,,,87351105.47447361,2700329.335017037,99661666.5825473,2639334.8882326516,,,,92032074.8544773,2904425.5636715554,,,,,,,,
Cattle,Pastoral,Value of Manure,Overall,Overall,Overall,2021.0,3332807336.306969,110315650.7907626,3735268089.556968,103446569.51281026,,,,3590929990.766983,128465346.49904138,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Value of Offtake,Overall,Overall,Overall,2017.0,291451751217.7709,50275536982.74387,127330968920.19023,29006059646.6524,,,,121545679856.11044,18945455384.817375,,,,,,,,,12211953221.685064,2106566535.500474,5335222140.98258,1215366324.1695693,,,,5092816051.0233555,793822696.0593548,,,,,,,,
Cattle,Pastoral,Value of Offtake,Overall,Overall,Overall,2018.0,29478436959.946575,5812357723.373269,40350962396.17076,6099339770.047374,,,,32129391829.340244,5105898225.906214,,,,,,,,,1074702741.1183755,211902577.67592078,1471085117.3300405,222365153.85088837,,,,1171349265.104349,186147007.27547678,,,,,,,,
Cattle,Pastoral,Value of Offtake,Overall,Overall,Overall,2019.0,37175358495.15741,4985242701.80462,42742442609.624886,5316121922.789485,,,,34052335826.396454,5519060949.224799,,,,,,,,,1278833099.5332747,171492451.83755,1470340907.975641,182874703.8687806,,,,1171401055.2686713,189855810.56681943,,,,,,,,
Cattle,Pastoral,Value of Offtake,Overall,Overall,Overall,2020.0,36940663140.97874,4427020045.874271,44769204580.87399,6966573930.599203,,,,35921257932.570786,4016801642.5065136,,,,,,,,,1057648472.5756019,126750052.42086293,1281787515.905744,199460043.49363273,,,,1028461872.5004058,115005085.46971427,,,,,,,,
Cattle,Pastoral,Value of Offtake,Overall,Overall,Overall,2021.0,48231582780.45566,6213620527.810482,60033224351.650375,8968398468.344694,,,,46470849586.319984,5892636909.933608,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Periurban dairy,Capital Cost,Overall,Overall,Overall,2017.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
Cattle,Periurban dairy,Capital Cost,Overall,Overall,Overall,2018.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
Cattle,Periurban dairy,Capital Cost,Overall,Overall,Overall,2019.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
Cattle,Periurban dairy,Capital Cost,Overall,Overall,Overall,2020.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
Cattle,Periurban dairy,Capital Cost,Overall,Overall,Overall,2021.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Periurban dairy,Cml Dry Matter,Overall,Overall,Overall,2017.0,3203032053.13547,261238018.62905136,5745920987.043991,94697722.00040577,,,,3240947900.2584934,395907467.45448786,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Periurban dairy,Cml Dry Matter,Overall,Overall,Overall,2018.0,3072071773.837117,274887396.7349355,5874193989.593898,85700845.90126275,,,,3197521321.8091764,357963070.6229877,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Periurban dairy,Cml Dry Matter,Overall,Overall,Overall,2019.0,3305468823.707678,392140701.77218574,5931330967.152837,101705707.92832485,,,,3594350070.928644,285345897.8867941,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Periurban dairy,Cml Dry Matter,Overall,Overall,Overall,2020.0,3412102799.573538,290811137.9045175,6391635858.309464,126237217.55561882,,,,3640151796.355218,242270986.69292623,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Periurban dairy,Cml Dry Matter,Overall,Overall,Overall,2021.0,3753500620.933773,418688427.66525906,6676485246.435321,156524897.12065163,,,,3721313555.2541466,260687964.26487935,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Periurban dairy,Cml Pop Growth,Overall,Overall,Overall,2017.0,-66989.2930868029,122.93354910697394,267613.5264493078,7763.581520684342,,,,90274.66299277534,122.60155422942464,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Periurban dairy,Cml Pop Growth,Overall,Overall,Overall,2018.0,-67881.8181095182,106.55405545982399,281999.7522070067,11952.129840505833,,,,84597.49774347583,146.809985592169,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Periurban dairy,Cml Pop Growth,Overall,Overall,Overall,2019.0,-69184.80153135298,124.44866370915679,281595.2986238195,7833.722938914699,,,,93391.18660644945,146.4537882520405,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Periurban dairy,Cml Pop Growth,Overall,Overall,Overall,2020.0,-73559.2016732361,120.1144167627052,374352.9429377075,13802.93352950506,,,,129082.25174282253,174.12277735743444,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Periurban dairy,Cml Pop Growth,Overall,Overall,Overall,2021.0,-77648.5511141482,94.70055503911512,328487.018431502,15405.8358271226,,,,104799.53779431197,135.01520532430675,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Periurban dairy,Feed Cost,Overall,Overall,Overall,2017.0,12520924728.197144,437975491.3900815,12055707916.890467,480334383.3068378,,,,12926954475.958694,634557990.8192507,,,,,,,,,524632109.5484985,18351360.699506704,505139325.8754518,20126216.415584832,,,,541644929.905758,26588251.63325577,,,,,,,,
Cattle,Periurban dairy,Feed Cost,Overall,Overall,Overall,2018.0,12591369567.470955,417413245.6130653,12197880260.216375,521172539.3245958,,,,13349116181.272614,458124624.58501947,,,,,,,,,459046706.13920003,15217738.981513897,444701168.1555595,19000517.475495845,,,,486672063.7533877,16701963.895993467,,,,,,,,
Cattle,Periurban dairy,Feed Cost,Overall,Overall,Overall,2019.0,12701873193.47354,373293349.0584506,12319094340.007162,416097236.11504436,,,,13620104469.60323,486258294.2472117,,,,,,,,,436944700.0223098,12841298.912390048,423777099.56250614,14313753.510609632,,,,468531874.873476,16727295.358481297,,,,,,,,
Cattle,Periurban dairy,Feed Cost,Overall,Overall,Overall,2020.0,13686459045.438116,317341945.41078365,13537646853.886932,563680280.5350997,,,,14419328845.828812,477073268.44730175,,,,,,,,,391857137.19140965,9085820.212998828,387596493.9405271,16138735.394481592,,,,412839939.3144218,13659089.2197657,,,,,,,,
Cattle,Periurban dairy,Feed Cost,Overall,Overall,Overall,2021.0,14443664159.205486,474077182.3064783,13865915220.731802,499585047.98325443,,,,15068117294.962599,743450165.2550777,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Periurban dairy,Gross Margin,Overall,Overall,Overall,2017.0,51643063292.97991,2999091750.8523006,72378512336.84755,22816523907.547,,,,54456397374.412926,2581212574.5589833,,,,,,,,,2163866473.6900644,125663229.04535943,3032690670.821552,956022125.364514,,,,2281746376.81599,108153912.55682251,,,,,,,,
Cattle,Periurban dairy,Gross Margin,Overall,Overall,Overall,2018.0,52336068695.9792,2854509050.686845,78915577312.49333,16261875418.554892,,,,57130484602.37461,5557378135.749653,,,,,,,,,1908029132.0517282,104067549.62919594,2877044918.2876,592863254.9884742,,,,2082820350.584301,202606723.1460261,,,,,,,,
Cattle,Periurban dairy,Gross Margin,Overall,Overall,Overall,2019.0,54003199260.54753,3834113154.257443,87490488761.66788,12754898185.204338,,,,58885850154.72439,5820843415.489329,,,,,,,,,1857711169.1895366,131893571.64259903,3009674619.2061467,438768760.8322857,,,,2025674460.7271955,200237133.6351131,,,,,,,,
Cattle,Periurban dairy,Gross Margin,Overall,Overall,Overall,2020.0,54415766948.39464,3708275706.468698,90904173166.63028,14835170539.395323,,,,62443880947.4416,5064552245.971888,,,,,,,,,1557978333.4521554,106171676.50369136,2602678233.834413,424745906.73994917,,,,1787831340.593647,145003242.81643584,,,,,,,,
Cattle,Periurban dairy,Gross Margin,Overall,Overall,Overall,2021.0,60154233666.72227,3517844520.457539,95145601646.10579,15410815889.886404,,,,63592356485.24082,4758038975.888466,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Periurban dairy,Health Cost,Overall,Overall,Overall,2017.0,940466156.4379475,18475449.44435065,0.0,0.0,,,,985494535.1946627,15122321.078591958,,,,,,,,,39405934.810858965,774129.2458230407,0.0,0.0,,,,41292643.16902715,633631.7309587222,,,,,,,,
Cattle,Periurban dairy,Health Cost,Overall,Overall,Overall,2018.0,956437923.7023164,14938721.286549717,0.0,0.0,,,,1010214959.5553886,14305678.919500168,,,,,,,,,34869096.34011715,544624.6942221696,0.0,0.0,,,,36829659.17182512,521545.710487835,,,,,,,,
Cattle,Periurban dairy,Health Cost,Overall,Overall,Overall,2019.0,979382376.6240635,14346790.048032029,0.0,0.0,,,,1023930189.6344867,17252151.57947535,,,,,,,,,33690773.97033217,493529.873770226,0.0,0.0,,,,35223219.65735814,593474.3704185743,,,,,,,,
Cattle,Periurban dairy,Health Cost,Overall,Overall,Overall,2020.0,1030561285.5061262,17897440.17262118,0.0,0.0,,,,1102791684.0428677,17222513.66738195,,,,,,,,,29506009.823142134,512421.7773066345,0.0,0.0,,,,31574039.040548533,493097.9502101146,,,,,,,,
Cattle,Periurban dairy,Health Cost,Overall,Overall,Overall,2021.0,1089023545.3422368,15510059.520060178,0.0,0.0,,,,1161276668.134934,22735558.30200464,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Periurban dairy,Hides,Overall,Overall,Overall,2017.0,46239.97687997139,0.7999685276772072,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Periurban dairy,Hides,Overall,Overall,Overall,2018.0,46943.5611676969,0.9023990027694674,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Periurban dairy,Hides,Overall,Overall,Overall,2019.0,47813.099446681605,1.025760677320638,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Periurban dairy,Hides,Overall,Overall,Overall,2020.0,50800.94514623507,0.44150834746573486,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Periurban dairy,Hides,Overall,Overall,Overall,2021.0,53722.29684002779,0.6992795113760506,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Periurban dairy,Infrastructure Cost,Overall,Overall,Overall,2017.0,1606140.0089999996,0.0,1606140.0089999996,0.0,,,,1606140.0089999996,0.0,,,,,,,,,67297.95437986334,0.0,67297.95437986334,0.0,,,,67297.95437986334,0.0,,,,,,,,
Cattle,Periurban dairy,Infrastructure Cost,Overall,Overall,Overall,2018.0,1630584.5129999998,0.0,1630584.5129999998,0.0,,,,1630584.5129999998,0.0,,,,,,,,,59446.626974398685,0.0,59446.626974398685,0.0,,,,59446.626974398685,0.0,,,,,,,,
Cattle,Periurban dairy,Infrastructure Cost,Overall,Overall,Overall,2019.0,1660776.9660000007,0.0,1660776.9660000007,0.0,,,,1660776.9660000007,0.0,,,,,,,,,57130.761908857174,0.0,57130.761908857174,0.0,,,,57130.761908857174,0.0,,,,,,,,
Cattle,Periurban dairy,Infrastructure Cost,Overall,Overall,Overall,2020.0,1764560.4300000004,0.0,1764560.4300000004,0.0,,,,1764560.4300000004,0.0,,,,,,,,,50521.14620775595,0.0,50521.14620775595,0.0,,,,50521.14620775595,0.0,,,,,,,,
Cattle,Periurban dairy,Infrastructure Cost,Overall,Overall,Overall,2021.0,1866005.5459874237,0.0,1866005.5459874237,0.0,,,,1866005.5459874237,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Periurban dairy,Labour Cost,Overall,Overall,Overall,2017.0,6532978928.082358,197302601.95508838,6864866612.521557,302468659.4497062,,,,7042255661.932002,246349914.15702662,,,,,,,,,273734615.5397933,8267063.538046686,287640851.68450767,12673566.395782843,,,,295073528.84080625,10322166.929111615,,,,,,,,
Cattle,Periurban dairy,Labour Cost,Overall,Overall,Overall,2018.0,6610313394.511942,142220824.69660187,6874216520.375538,218198428.23056024,,,,7048774201.085164,135328245.49398896,,,,,,,,,240993846.9392433,5184980.138303473,250615029.13220268,7954914.612525956,,,,256978922.10918778,4933695.6562772235,,,,,,,,
Cattle,Periurban dairy,Labour Cost,Overall,Overall,Overall,2019.0,6835157198.107372,253658330.6574224,7099531216.791725,236894644.53780314,,,,7208393589.6842165,140644774.78449085,,,,,,,,,235129548.69262284,8725851.810126416,244224020.39204758,8149180.661608825,,,,247968888.26647002,4838183.155496379,,,,,,,,
Cattle,Periurban dairy,Labour Cost,Overall,Overall,Overall,2020.0,7285873660.486432,207905081.0178895,7593297855.006042,301830702.5698142,,,,7751503313.158928,204764704.4135069,,,,,,,,,208601917.05232388,5952532.322987736,217403782.04661414,8641717.673856758,,,,221933364.00159824,5862620.170997889,,,,,,,,
Cattle,Periurban dairy,Labour Cost,Overall,Overall,Overall,2021.0,7708875852.712562,275987081.6039079,7828863357.063531,164834227.02732092,,,,8112900859.387657,156843195.87795296,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Periurban dairy,Manure,Overall,Overall,Overall,2017.0,781028475.861569,23804211.328060944,859761642.2757586,23695893.553014833,,,,812671165.995163,23924275.04444456,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Periurban dairy,Manure,Overall,Overall,Overall,2018.0,793688462.7829312,26022504.037894975,851433775.4523374,31094778.166215934,,,,819655090.1605921,26568913.48571091,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Periurban dairy,Manure,Overall,Overall,Overall,2019.0,820348663.7157696,31539200.222755827,888847526.829963,22503530.882360928,,,,858710809.4664594,28404936.548528604,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Periurban dairy,Manure,Overall,Overall,Overall,2020.0,861253494.3607521,29290941.99631842,960142057.1317098,43261632.8065896,,,,916689524.7595266,33347855.803950023,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Periurban dairy,Manure,Overall,Overall,Overall,2021.0,897981067.4819807,29078970.611897998,978637219.538389,43126500.18298861,,,,966230236.7132839,45011945.6236258,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Periurban dairy,Num Offtake,Overall,Overall,Overall,2017.0,427187.07006013393,40.13043084038071,469202.59702292667,2046.9271402670627,,,,439518.5852705776,37.31672007067219,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Periurban dairy,Num Offtake,Overall,Overall,Overall,2018.0,433697.67429117457,38.36028646764752,480086.57387989305,3806.181248216481,,,,453008.90000792936,40.41146268269386,,,,,,,,,,,,,,,,,,,,,,,,,
