Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2011,2011,2011,6,1,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,1209356,,,,47070,,1204963,,,0
H3,2011,2011,2011,6,1,1,Import,646,Rwanda,RWA,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",1,No Quantity,0,,,,55941,,533609,,,2
H3,2011,2011,2011,6,1,2,Export,646,Rwanda,RWA,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,485,,,,112,,1515,,,2
H3,2011,2011,2011,6,1,1,Import,659,Saint Kitts and Nevis,KNA,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,6494,,,,825,,22186,,,2
H3,2011,2011,2011,6,1,1,Import,670,Saint Vincent and the Grenadines,VCT,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,3601,,,,316,,12304,,,2
H3,2011,2011,2011,6,1,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,1762117,,,,61000,,6020008,,,2
H3,2011,2011,2011,6,1,2,Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,340453,,,,41000,,1043735,,,2
H3,2011,2011,2011,6,1,1,Import,686,Senegal,SEN,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,54751,,,,2059,,187048,,,2
H3,2011,2011,2011,6,1,2,Export,686,Senegal,SEN,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,3998,,,,615,,12256,,,2
H3,2011,2011,2011,6,1,1,Import,688,Serbia,SRB,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,1194079,,,,82740,,4079393,,,2
H3,2011,2011,2011,6,1,2,Export,688,Serbia,SRB,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,97357,,,,16307,,298469,,,2
H3,2011,2011,2011,6,1,1,Import,699,India,IND,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,18911,,,,17692,,1139696,,,4
H3,2011,2011,2011,6,1,2,Export,699,India,IND,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,495774,,,,,,339672,,,0
H3,2011,2011,2011,6,1,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,710004,,,,15299,,726065,,,4
H3,2011,2011,2011,6,1,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,1398,,,,178,,12887,,,4
H3,2011,2011,2011,6,1,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,34215293,,,,2570702,,21644936,,,2
H3,2011,2011,2011,6,1,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,28995408,,,,3988597,,17799183,,,2
H3,2011,2011,2011,6,1,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,1866520,,,,98989,,6376686,,,6
H3,2011,2011,2011,6,1,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,4022094,,,,194449,,3653449,,,0
H3,2011,2011,2011,6,1,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,407205,,,,37678,,171664,,,0
H3,2011,2011,2011,6,1,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",7,Volume in litres,57404406,,,,57404406,,8593787,,,0
H3,2011,2011,2011,6,1,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,843138,,,,,,2632899,,,6
H3,2011,2011,2011,6,1,1,Import,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",1,No Quantity,0,,,,6128,,903157,,,2
H3,2011,2011,2011,6,1,2,Export,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,547314,,,,31756,,1709118,,,2
H3,2011,2011,2011,6,1,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,54150222,,,,3880771,,26923610,,,0
H3,2011,2011,2011,6,1,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,13206510,,,,854816,,22555282,,,0
H3,2011,2011,2011,6,1,1,Import,736,Fmr Sudan,SDN,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,15,,,,24154,,1530600,,,0
H3,2011,2011,2011,6,1,1,Import,740,Suriname,SUR,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,47130,,,,2038,,161013,,,2
H3,2011,2011,2011,6,1,1,Import,748,Eswatini,SWZ,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",1,No Quantity,0,,,,202126,,728213,,,0
H3,2011,2011,2011,6,1,2,Export,748,Eswatini,SWZ,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",1,No Quantity,0,,,,552082,,1086069,,,0
H3,2011,2011,2011,6,1,1,Import,752,Sweden,SWE,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,245040,,,,8774,,4310064,,,4
H3,2011,2011,2011,6,1,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,1913446,,,,70082,,6083981,,,4
H3,2011,2011,2011,6,1,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,1123462,,,,45730,,2659279,,,0
H3,2011,2011,2011,6,1,1,Import,764,Thailand,THA,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,1236860,,,,183982,,11851812,,,4
H3,2011,2011,2011,6,1,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,393254,,,,,,622014,,,0
H3,2011,2011,2011,6,1,1,Import,768,Togo,TGO,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",1,No Quantity,0,,,,2380,,16440,,,2
H3,2011,2011,2011,6,1,1,Import,776,Tonga,TON,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,1928,,,,82,,5308,,,4
H3,2011,2011,2011,6,1,1,Import,780,Trinidad and Tobago,TTO,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,140265,,,,19196,,479195,,,2
H3,2011,2011,2011,6,1,2,Export,780,Trinidad and Tobago,TTO,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,30,,,,4,,93,,,2
H3,2011,2011,2011,6,1,1,Import,788,Tunisia,TUN,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,1098011,,,,51002,,4446630,,,0
H3,2011,2011,2011,6,1,2,Export,788,Tunisia,TUN,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,201600,,,,11088,,104895,,,0
H3,2011,2011,2011,6,1,1,Import,792,Turkey,TUR,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,4516916,,,,209144,,24663240,,,0
H3,2011,2011,2011,6,1,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,4002043,,,,165864,,3053621,,,0
H3,2011,2011,2011,6,1,1,Import,796,Turks and Caicos Isds,TCA,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,1008,,,,285,,2999,,,0
H3,2011,2011,2011,6,1,1,Import,800,Uganda,UGA,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,1817602,,,,84260,,1749842,,,0
H3,2011,2011,2011,6,1,2,Export,800,Uganda,UGA,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,2793676,,,,28952,,436105,,,0
H3,2011,2011,2011,6,1,1,Import,804,Ukraine,UKR,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,62056597,,,,2744613,,46778168,,,0
H3,2011,2011,2011,6,1,2,Export,804,Ukraine,UKR,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,941480,,,,39346,,619027,,,0
H3,2011,2011,2011,6,1,1,Import,807,North Macedonia,MKD,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,553321,,,,26441,,633673,,,0
H3,2011,2011,2011,6,1,2,Export,807,North Macedonia,MKD,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,2215414,,,,160239,,1092286,,,0
H3,2011,2011,2011,6,1,2,Export,818,Egypt,EGY,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,590254,,,,,,95800,,,0
H3,2011,2011,2011,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,9868280,,,,3073131,,22285632,,,0
H3,2011,2011,2011,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,24170341,,,,4338276,,135034842,,,0
H3,2011,2011,2011,6,1,1,Import,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,376272,,,,90351,,1285477,,,2
H3,2011,2011,2011,6,1,2,Export,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,2197,,,,3900,,6736,,,2
H3,2011,2011,2011,6,1,1,Import,842,USA,USA,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,5976978,,,,185186,,11929318,,,4
H3,2011,2011,2011,6,1,2,Export,842,USA,USA,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,79281865,,,,,,185138497,,,0
H3,2011,2011,2011,6,1,3,Re-Export,842,USA,USA,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,7457,,,,,,42157,,,0
H3,2011,2011,2011,6,1,1,Import,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,40977,,,,12731,,139993,,,2
H3,2011,2011,2011,6,1,2,Export,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,33372,,,,46392,,102310,,,2
H3,2011,2011,2011,6,1,1,Import,858,Uruguay,URY,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,292971,,,,15102,,1272129,,,0
H3,2011,2011,2011,6,1,1,Import,882,Samoa,WSM,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,21852,,,,1713,,110367,,,4
H3,2011,2011,2011,6,1,1,Import,887,Yemen,YEM,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,420667,,,,77996,,5074688,,,0
H3,2011,2011,2011,6,1,1,Import,894,Zambia,ZMB,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",1,No Quantity,0,,,,27458,,1868582,,,2
H3,2011,2011,2011,6,1,2,Export,894,Zambia,ZMB,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,351890,,,,15478,,1098862,,,2
H3,2011,2011,2011,6,1,1,Import,8,Albania,ALB,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,1047368,,,,1798951,,1601263,,,0
H3,2011,2011,2011,6,1,1,Import,24,Angola,AGO,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,1069,,70449,,,0
H3,2011,2011,2011,6,1,1,Import,40,Austria,AUT,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,8456960,,,,14927400,,18730333,,,0
H3,2011,2011,2011,6,1,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,614290,,,,976700,,3234495,,,0
H3,2011,2011,2011,6,1,1,Import,44,Bahamas,BHS,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,89461,,,,,,214783,,,0
H3,2011,2011,2011,6,1,1,Import,48,Bahrain,BHR,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,105420,,,,5569,,118685,,,0
H3,2011,2011,2011,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,31,,,,65,,332,,,0
H3,2011,2011,2011,6,1,1,Import,56,Belgium,BEL,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,151598587,,,,,,354823115,,,4
H3,2011,2011,2011,6,1,2,Export,56,Belgium,BEL,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,12355120,,,,,,31045513,,,4
H3,2011,2011,2011,6,1,1,Import,64,Bhutan,BTN,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,2100,,,,,,6481,,,0
H3,2011,2011,2011,6,1,1,Import,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,1409350,,1089307,,,0
H3,2011,2011,2011,6,1,2,Export,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,672910,,2132780,,,0
H3,2011,2011,2011,6,1,1,Import,96,Brunei Darussalam,BRN,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,499400,,,,,,473967,,,4
H3,2011,2011,2011,6,1,1,Import,100,Bulgaria,BGR,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,195370,,1085440,,,0
H3,2011,2011,2011,6,1,2,Export,100,Bulgaria,BGR,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,23360,,59654,,,0
H3,2011,2011,2011,6,1,1,Import,104,Myanmar,MMR,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,,,1324596,,,0
H3,2011,2011,2011,6,1,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,30615104,,1175623,,,0
H3,2011,2011,2011,6,1,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,68692,,,,,,285521,,,0
H3,2011,2011,2011,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,5657590,,,,10251541,,28023088,,,0
H3,2011,2011,2011,6,1,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,155568,,,,248666,,1026719,,,0
H3,2011,2011,2011,6,1,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,686611,,,,1385034,,953539,,,0
H3,2011,2011,2011,6,1,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,2764197,,,,5435688,,7291756,,,0
H3,2011,2011,2011,6,1,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,15522408,,,,30404062,,36884112,,,0
H3,2011,2011,2011,6,1,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,704468,,,,1616993,,1572136,,,0
H3,2011,2011,2011,6,1,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,11659367,,,,25507836,,31691260,,,0
H3,2011,2011,2011,6,1,1,Import,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,,,2033108,,,0
H3,2011,2011,2011,6,1,2,Export,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,1235929,,3463360,,,0
H3,2011,2011,2011,6,1,1,Import,218,Ecuador,ECU,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,3242,,140769,,,0
H3,2011,2011,2011,6,1,1,Import,251,France,FRA,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,3351362,,6468591,,,0
H3,2011,2011,2011,6,1,2,Export,251,France,FRA,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,52376617,,65463379,,,0
H3,2011,2011,2011,6,1,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,64000,,,,69250,,296347,,,0
H3,2011,2011,2011,6,1,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,,,4278176,,,0
H3,2011,2011,2011,6,1,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,23785768,,,,42289138,,63046221,,,0
H3,2011,2011,2011,6,1,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,203056490,,,,460376797,,548679715,,,0
H3,2011,2011,2011,6,1,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,2500,,,,3000,,2435,,,0
H3,2011,2011,2011,6,1,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,982813,,,,1736781,,1260839,,,0
H3,2011,2011,2011,6,1,1,Import,308,Grenada,GRD,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,0,,,,38,,929,,,2
H3,2011,2011,2011,6,1,1,Import,320,Guatemala,GTM,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,153,,1654,,,0
H3,2011,2011,2011,6,1,1,Import,328,Guyana,GUY,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,4000,,,,850,,3864,,,0
H3,2011,2011,2011,6,1,1,Import,340,Honduras,HND,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,2994,,107690,,,0
H3,2011,2011,2011,6,1,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,2447610,,,,,,9503767,,,0
H3,2011,2011,2011,6,1,1,Import,348,Hungary,HUN,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,6832900,,8912000,,,0
H3,2011,2011,2011,6,1,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,2709100,,4039000,,,0
H3,2011,2011,2011,6,1,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,2464,,186140,,,0
H3,2011,2011,2011,6,1,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,713258,,,,,,1132658,,,0
H3,2011,2011,2011,6,1,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,390184,,,,,,526763,,,0
H3,2011,2011,2011,6,1,1,Import,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,0,,,,360,,752,,,2
H3,2011,2011,2011,6,1,1,Import,400,Jordan,JOR,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,630,,112973,,,0
H3,2011,2011,2011,6,1,1,Import,414,Kuwait,KWT,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,647110,,,,31754,,1039230,,,0
H3,2011,2011,2011,6,1,2,Export,414,Kuwait,KWT,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,40,,,,220,,1834,,,0
H3,2011,2011,2011,6,1,1,Import,418,Lao People's Dem. Rep.,LAO,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,,,158914,,,0
H3,2011,2011,2011,6,1,2,Export,422,Lebanon,LBN,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,150,,970,,,0
H3,2011,2011,2011,6,1,1,Import,428,Latvia,LVA,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,1,,,,1,,4,,,0
H3,2011,2011,2011,6,1,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,1721813,,,,2460505,,634922,,,0
H3,2011,2011,2011,6,1,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,1512676,,,,2787840,,750652,,,0
H3,2011,2011,2011,6,1,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,513679,,,,1310688,,1208235,,,0
H3,2011,2011,2011,6,1,1,Import,442,Luxembourg,LUX,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,48748,,,,217601,,242347,,,0
H3,2011,2011,2011,6,1,2,Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,3,,,,176274,,196343,,,0
H3,2011,2011,2011,6,1,1,Import,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,2814453,,,,4211539,,11727758,,,0
H3,2011,2011,2011,6,1,1,Import,450,Madagascar,MDG,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,1050,,23202,,,0
H3,2011,2011,2011,6,1,2,Export,454,Malawi,MWI,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,600,,,,450,,629,,,0
H3,2011,2011,2011,6,1,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,8436,,,,,,64098,,,0
H3,2011,2011,2011,6,1,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,46325699,,,,,,159304902,,,0
H3,2011,2011,2011,6,1,1,Import,462,Maldives,MDV,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,14208,,,,,,7028,,,0
H3,2011,2011,2011,6,1,2,Export,466,Mali,MLI,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,131433,,278392,,,0
H3,2011,2011,2011,6,1,1,Import,478,Mauritania,MRT,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,300,,622,,,0
H3,2011,2011,2011,6,1,1,Import,499,Montenegro,MNE,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,101228,,,,150877,,486090,,,0
H3,2011,2011,2011,6,1,1,Import,500,Montserrat,MSR,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,20,,503,,,0
H3,2011,2011,2011,6,1,1,Import,516,Namibia,NAM,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,176810,,667997,,,0
H3,2011,2011,2011,6,1,2,Export,516,Namibia,NAM,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,40,,692,,,0
H3,2011,2011,2011,6,1,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,243070461,,,,411723672,,557890290,,,4
